Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Utilization Per Link,0,<1-3>, - , - , ,0.10366688389913659,0.10026998538617322,0.0989155656930748,0.09942951794142867,0.11247366056441743,0.08770624740802449,0.11351632699410663,0.10218854296265317,0.11194808144242244,0.10048321879258194
Utilization Per Link,0,<3-1>, - , - , ,0.10543411931987631,0.10811405197780581,0.10670204099769436,0.11204033118075923,0.10524078243180676,0.1057842338606102,0.10668063866342609,0.08940458557971558,0.1069668671129819,0.11486030471787947
Utilization Per Link,0,<2-3>, - , - , ,0.1279917846633917,0.13562930762091696,0.1283456514011494,0.12916387720440597,0.12959757687066434,0.1322882477240031,0.11966523984438462,0.12834486146493113,0.12223821020203188,0.12671791377845168
Utilization Per Link,0,<3-2>, - , - , ,0.13156249382861582,0.13444731619172132,0.12125755376503654,0.135088818452915,0.13329625570235465,0.14158959851491132,0.12948747951103515,0.12490404743566565,0.1339196634871601,0.1318957481683387
Utilization Per Link,0,<2-4>, - , - , ,0.3433926279203204,0.32910105259001865,0.3476304135315905,0.3406754201473358,0.32750204889704765,0.31659653514228236,0.3184408880857888,0.32226896834330704,0.3469183107214116,0.37045228785274914
Utilization Per Link,0,<4-2>, - , - , ,0.35304160001579327,0.35625125896084175,0.34843829610759136,0.36611457531052427,0.3475869423544226,0.3505832938365202,0.3648778067421125,0.3190486699449173,0.3432540928570172,0.3356252838833355
Utilization Per Link,0,<13-9>, - , - , ,0.16181596461084768,0.16983793964886917,0.15465652586052867,0.16155419949837946,0.16636893477101222,0.1699692665442182,0.1577313031972709,0.17736921618580692,0.1629519669411832,0.16764255880088613
Utilization Per Link,0,<12-9>, - , - , ,0.15226570985642784,0.16935585638959144,0.16425501609493995,0.1535501708237033,0.16125197484054146,0.14995687441988562,0.16286087742163566,0.16320630171614034,0.1625910648340102,0.16027312044552489
Utilization Per Link,0,<14-6>, - , - , ,0.3434060815214005,0.3606061773011764,0.3487532584868931,0.3545543525485352,0.3532054130379175,0.3604553241700614,0.34201159725103225,0.3588996435412693,0.3352085184746522,0.33883126468786984
Utilization Per Link,0,<1-8>, - , - , ,0.2360399016529652,0.26636367675809786,0.2692346505519776,0.2539040375614717,0.2455157049193261,0.2674659586863475,0.25804458696209626,0.23275717360823545,0.24741194679778977,0.2566195420344899
Utilization Per Link,0,<3-6>, - , - , ,0.34889835989492796,0.34291316132473393,0.3313196871852641,0.32714995951575865,0.3279992643719185,0.3256652744040904,0.35855362679464403,0.3288593074234277,0.3565534836186976,0.3560714744159451
Utilization Per Link,0,<4-5>, - , - , ,0.20606498212767954,0.20886268933782814,0.20092755791221908,0.2083001066413825,0.20856140272924603,0.19420641033237437,0.21216891798486823,0.21839203546812683,0.210522049094534,0.21468321089321624
Utilization Per Link,0,<5-4>, - , - , ,0.2229997333965186,0.22627021742994152,0.1991440053715614,0.2173191292928133,0.22150929656180862,0.22312987538755247,0.22817778995597526,0.21768632620415962,0.21101766001144445,0.21045060923831313
Utilization Per Link,0,<6-3>, - , - , ,0.3610887048995744,0.3669014752058819,0.35624338428422264,0.3619521298655085,0.36325416691353263,0.3690643946126339,0.355045446017721,0.35497524043681306,0.34654321444793584,0.33861931492782327
Utilization Per Link,0,<8-1>, - , - , ,0.2593097438631804,0.26609179058791266,0.279861761162787,0.2749570472184397,0.2691462517526678,0.26630606078559754,0.2854357979343136,0.26616673578608296,0.2897564034204329,0.26895170527480017
Utilization Per Link,0,<10-9>, - , - , ,0.22159258546122182,0.2223826204159045,0.2023620820743765,0.21010846811620523,0.2156384906293884,0.21242856014377523,0.22255815905365323,0.20038025554437616,0.20887856211862174,0.21699103422398933
Utilization Per Link,0,<5-6>, - , - , ,0.15942435867052948,0.15796381598436482,0.1753812182791241,0.16569936508877964,0.1768890090250158,0.1798132047712204,0.1699791407469034,0.17006097320140862,0.1735061318798347,0.1638908801864354
Utilization Per Link,0,<6-5>, - , - , ,0.19327028654935044,0.2038767107056311,0.19145214961391566,0.19668288504454892,0.18420339870055216,0.19586330153839726,0.21066993996484698,0.1910877668503407,0.19103402650236506,0.2025935580701731
Utilization Per Link,0,<10-7>, - , - , ,0.15413835239056065,0.14358534767066944,0.1381749758082037,0.13735924324110593,0.12773853605071067,0.13808749037264947,0.14068134466892326,0.15343355649031615,0.131466985603412,0.15633585619212176
Utilization Per Link,0,<5-7>, - , - , ,0.21145760511087905,0.2057593508699185,0.20565720224341388,0.2035244732112912,0.2014446452199016,0.20256084977386907,0.2167324535418811,0.20809289649859536,0.21286902363884336,0.19281234571558634
Utilization Per Link,0,<7-5>, - , - , ,0.2041452396469057,0.20252071114007045,0.19183857653495132,0.1998217212710059,0.2033803345379905,0.21138009262003044,0.21858761873728183,0.20657367636312893,0.19547334458992685,0.19467397851373666
Utilization Per Link,0,<10-6>, - , - , ,0.15824179947468706,0.17452255761595867,0.15790740960167932,0.16263581965755597,0.14871390978929694,0.16750311037384058,0.16787509627347727,0.1558564636530624,0.1650726494460619,0.15573150561841875
Utilization Per Link,0,<13-11>, - , - , ,0.1459737938661486,0.1519456622627739,0.1426287842881584,0.15210009479233907,0.1445738787843005,0.14804155064479183,0.15530659399253854,0.16000382625353354,0.15006845290991983,0.15054039042598588
Utilization Per Link,0,<7-8>, - , - , ,0.20513589371408175,0.19492347492940293,0.1885594772597075,0.19172576376957617,0.19101891897230378,0.19752821553410793,0.19875278946226496,0.1942906619665453,0.19720382329126768,0.16830218022393598
Utilization Per Link,0,<8-7>, - , - , ,0.18729190117898273,0.20100625530739824,0.19171366787132962,0.19866945119182097,0.2001510753006673,0.1956939342773061,0.19472056006476576,0.20333459229417414,0.18209612042579187,0.1752697138455949
Utilization Per Link,0,<8-9>, - , - , ,0.2952469044374883,0.3202610739182917,0.30659522681044077,0.29320983174357607,0.3043282579931671,0.31464065307975014,0.30422524537395,0.27320363568140943,0.3006374538381061,0.2903396972569352
Utilization Per Link,0,<9-8>, - , - , ,0.2907613997669721,0.31357310365937613,0.3176640598771688,0.3232348134763181,0.31527953867726555,0.3185079092363328,0.31873151055552884,0.3223311511345394,0.32770266800956077,0.30948392479807124
Utilization Per Link,0,<13-14>, - , - , ,0.10806505124710632,0.11117525228588135,0.11624291525959748,0.10794115468925274,0.10357117818985798,0.10421519837273743,0.11589381282461204,0.11661502458676185,0.11286922112288839,0.1094792592373221
Utilization Per Link,0,<11-13>, - , - , ,0.13637130457966434,0.12411124770423519,0.14274611450126104,0.13472374449513058,0.1303705541402543,0.13161161798684695,0.14256526847956802,0.11951811422476939,0.12857939846356073,0.130317233445895
Utilization Per Link,0,<11-12>, - , - , ,0.1251281918360029,0.1566411418527897,0.13519931078065514,0.14311118845903378,0.16368001658865725,0.13686138594307043,0.14237990501016132,0.13863407686079782,0.14974092560775804,0.1442034233860603
Utilization Per Link,0,<9-10>, - , - , ,0.21638241305766165,0.2255602869443357,0.2113809072417541,0.20631186187965833,0.20600995813337386,0.22170315184549155,0.21812960384699276,0.21713976440152266,0.20823957777908866,0.23396547978750631
Utilization Per Link,0,<7-10>, - , - , ,0.14007928984735862,0.13762562454331823,0.13782256551532415,0.13607238777968442,0.12878120248041589,0.1330477220214404,0.14497923948891359,0.1353765774038812,0.1387532091158655,0.14406032150403278
Utilization Per Link,0,<9-13>, - , - , ,0.16355197286569106,0.164515719730637,0.16185560953452555,0.16422919505500713,0.1706980567569128,0.16644432430830827,0.1718557576475882,0.15757667318364552,0.1691561753263415,0.15813081343680988
Utilization Per Link,0,<9-12>, - , - , ,0.160399312755507,0.16002629006457003,0.1556840600746436,0.1552942512392241,0.1662552333274252,0.15484425913858305,0.15039593084109487,0.15705857377016313,0.16156868989079456,0.15987627624067735
Utilization Per Link,1,<4-11>, - , - , ,0.4977062720935101,0.4839260570333935,0.47845409483186246,0.4838869551908616,0.4729011888539723,0.4718217163339016,0.46471888145031004,0.473072975294745,0.48981880838119235,0.47580250113552486
Utilization Per Link,1,<14-12>, - , - , ,0.1099172788672312,0.11466721468490693,0.1193016963880277,0.10414316606434157,0.1146920729901096,0.1183345429231529,0.11421265576554149,0.121346125362863,0.11089368939708064,0.11228392776033087
Utilization Per Link,1,<6-14>, - , - , ,0.38239839445467416,0.39687227225153077,0.4010627110610748,0.402410786578963,0.3978024715129503,0.37815549894349065,0.36371075004444775,0.39175301656893896,0.3896706706558575,0.37653536445680647
Utilization Per Link,1,<12-11>, - , - , ,0.18475731678415527,0.18691668147796708,0.1802227620119668,0.16894583012420547,0.17546216205540988,0.18055073365325364,0.1656692487706676,0.18531654225172856,0.20153237751052713,0.18577411280289857
Utilization Per Link,1,<12-14>, - , - , ,0.1272786697473981,0.13141001145407233,0.1339388688113462,0.1175943726919118,0.11009178071371069,0.12504687777711462,0.12697163141576884,0.11231475995814312,0.11959007247664147,0.11424358670538255
Utilization Per Link,1,<14-13>, - , - , ,0.1528859825818995,0.14702764283033906,0.1461580711732505,0.15824026897328647,0.14420589193673058,0.1460394573138241,0.1382044996741698,0.14637473586507946,0.15020851847463698,0.14027778600627255
Utilization Per Link,1,<6-10>, - , - , ,0.22862565910302118,0.22829941544720378,0.2326515443253091,0.21619008827538594,0.2377570748662081,0.2154382664849679,0.23437659221516735,0.2411020597586682,0.22621571183124942,0.22929387108242472
Utilization Per Link,1,<11-4>, - , - , ,0.48552688745383565,0.47668932796179475,0.4988755504867916,0.4904204929201998,0.4764404486837652,0.4740643452416335,0.48586843612381314,0.48290271935540285,0.5103083713490025,0.48663284752255015
Utilization Per Link,1,<1-2>, - , - , ,0.16297507257538704,0.16152909433813864,0.17301266860200695,0.14457669293205735,0.17575150087881344,0.16593412425697035,0.15336530106443885,0.16462838438296482,0.15108448367794722,0.1737776230819439
Utilization Per Link,1,<2-1>, - , - , ,0.1626894859489985,0.15631440448684603,0.17498168335406025,0.15818825661077995,0.16595841479551465,0.1660504670497788,0.1594021664000549,0.16658848766713352,0.1577952880304857,0.1722106364910962
Utilization Per Link,1,<1-3>, - , - , ,0.125390820941227,0.12634987755989166,0.12866508185713557,0.13026425834863298,0.14316618776782905,0.12213349428284848,0.1344938483717419,0.13076574441615463,0.14694116950056607,0.13066601496930055
Utilization Per Link,1,<3-1>, - , - , ,0.12495262851274837,0.1258578954124423,0.12848858048463696,0.13558457748286673,0.1492065584454051,0.14022846436400643,0.12768215435353436,0.13039630112369285,0.12056909967020304,0.15636308430595475
Utilization Per Link,1,<2-3>, - , - , ,0.16732673242886234,0.1744665708869091,0.17434111914214176,0.16982265932026433,0.1801733416276613,0.1597785463198865,0.15715363765625312,0.16826717617552744,0.1687821405296399,0.17170729901060264
Utilization Per Link,1,<3-2>, - , - , ,0.16028489543218719,0.19265063096152413,0.16144494144598287,0.15422065386970785,0.16962727353516002,0.16765139621225664,0.16511372612911718,0.16159685605388746,0.17472046132275232,0.1642076199221941
Utilization Per Link,1,<2-4>, - , - , ,0.46367994253213857,0.4414570373442087,0.4444855293560028,0.4601961016647923,0.42517635325946573,0.42861627861048146,0.4229519422556898,0.43254539664674896,0.44423139206507567,0.4499243636076561
Utilization Per Link,1,<4-2>, - , - , ,0.4647709925548792,0.4692000908426651,0.4673283369867924,0.46873420127574816,0.4698644765685146,0.4460553547800739,0.462999363113931,0.45004660623653214,0.46842239864129415,0.4581241236644791
Utilization Per Link,1,<13-9>, - , - , ,0.20540610126982242,0.22720276181448304,0.22417133222741714,0.21423736595768905,0.21439404486837563,0.20867248750913966,0.20667570156209605,0.22245011059104755,0.20933008472066028,0.20491641487448575
Utilization Per Link,1,<12-9>, - , - , ,0.21279101743784126,0.22088127258724544,0.21496603274287296,0.20947303848963816,0.20823083910972429,0.20277131840352475,0.20036023559848173,0.22322259415053636,0.21138725141695355,0.2007871467504079
Utilization Per Link,1,<14-6>, - , - , ,0.43404617670874296,0.43125592452161593,0.41853452021247595,0.4281882319252764,0.4118438592333649,0.42386244248276095,0.42055651006182293,0.4237426930900321,0.41400423603294645,0.42463282777414846
Utilization Per Link,1,<1-8>, - , - , ,0.28362546161896046,0.29727797855323174,0.3060936420009082,0.3111908041550689,0.3169022404565991,0.32790232438729205,0.29920191757015296,0.322862852262214,0.3191872050082031,0.31578867725181536
Utilization Per Link,1,<3-6>, - , - , ,0.42415745897268475,0.4339884373086701,0.431072116239112,0.4367436360764249,0.43239920907637386,0.40654262199577657,0.40492562256846043,0.44634740900922937,0.4387871270019906,0.400568630645589
Utilization Per Link,1,<4-5>, - , - , ,0.26119788889545914,0.27620526986196303,0.24799548748938657,0.26463601220451705,0.2602518662242859,0.2638530866757694,0.257227496692143,0.26418905642119833,0.2648756097320197,0.26624906195076126
Utilization Per Link,1,<5-4>, - , - , ,0.27493107806544054,0.30048460118094966,0.26244186563184363,0.2679632975887242,0.28407868752098636,0.26753962023816397,0.2555621630428433,0.27865318344292067,0.3023086873234831,0.2734497995537061
Utilization Per Link,1,<6-3>, - , - , ,0.47118562019866517,0.4491764421273113,0.41737960878409924,0.44609502438928006,0.4464878448565568,0.44997543792089506,0.45890803661354157,0.43640603708748515,0.4275598623535979,0.45674541343284003
Utilization Per Link,1,<8-1>, - , - , ,0.3516444990817157,0.338317509923552,0.33733083022295257,0.34655326144915277,0.32632356280981084,0.3264973240910721,0.299576865730588,0.3316903647530547,0.3265865621975939,0.36098102671958493
Utilization Per Link,1,<10-9>, - , - , ,0.2718518326520191,0.28030585342734626,0.28171092778006745,0.26328502379683905,0.278021308529319,0.2791483253352482,0.2699074046645913,0.26713749333490866,0.26770012540236815,0.29098685249918227
Utilization Per Link,1,<5-6>, - , - , ,0.22513520251990363,0.22405501412014237,0.21213297588720129,0.21169853565575947,0.2226892884649537,0.20761076386831392,0.20780178031874325,0.2070290252187123,0.22520002666035221,0.1925488279321722
Utilization Per Link,1,<6-5>, - , - , ,0.24261170191756573,0.2540625925706537,0.24444045362086636,0.23597559590811745,0.2416093469202237,0.24386920631159803,0.2273412721922694,0.25465047791142487,0.24208397515650054,0.22572841993007303
Utilization Per Link,1,<10-7>, - , - , ,0.1904895382822882,0.1911148221656059,0.18114614807355703,0.19588539506685101,0.19207126212060033,0.18033285937160623,0.1829468323557974,0.18231061279300947,0.1889153928945299,0.18859815944862707
Utilization Per Link,1,<5-7>, - , - , ,0.26342126310801356,0.27789736260046227,0.251671899994076,0.2603320694353928,0.2567816764421337,0.26477864506192356,0.2638076406580182,0.2740309951221281,0.2505142484744501,0.25891919446252976
Utilization Per Link,1,<7-5>, - , - , ,0.25831049923967686,0.26767079902050844,0.25071336177104764,0.2595015996208467,0.2576884244722081,0.25175358433556855,0.24333106226670229,0.26685718940694186,0.2524960996899517,0.25945881963782047
Utilization Per Link,1,<10-6>, - , - , ,0.21380951675651305,0.22596300629975616,0.20211739933249834,0.2165870805932545,0.20975284870746552,0.20997642534115615,0.21146913324249061,0.20358211386932637,0.2091615814523116,0.2217644212729894
Utilization Per Link,1,<13-11>, - , - , ,0.20621916780221175,0.19930507830242936,0.19833086478268028,0.20297011078855864,0.18376644054744487,0.18227931157058275,0.20659228923515457,0.20251900784010674,0.21552032110907074,0.2008215830321467
Utilization Per Link,1,<7-8>, - , - , ,0.2485985791022549,0.26191685427653605,0.23793256413295208,0.2579648527756447,0.25158461204257326,0.2467761222031176,0.2550645279143605,0.25524406560420365,0.23999614906096792,0.23535833481447438
Utilization Per Link,1,<8-7>, - , - , ,0.2510060825088321,0.24152373758318563,0.24806191618776505,0.23264088018644197,0.22609413571101264,0.23442191480539473,0.23849917056696882,0.2530423405809844,0.24761444200880092,0.23164600489761064
Utilization Per Link,1,<8-9>, - , - , ,0.36254905010168703,0.38915247250035995,0.38055502893144133,0.38616036692537,0.39730555226416514,0.3971445040187944,0.3717944635345597,0.4071864940656169,0.38222611430376985,0.37231478464362383
Utilization Per Link,1,<9-8>, - , - , ,0.4181677182692458,0.41569968600036417,0.4088366954993425,0.4069655094101323,0.37251221932581,0.379103767995725,0.3823462092936082,0.41046788909293647,0.4086803621857573,0.40769908861110227
Utilization Per Link,1,<13-14>, - , - , ,0.14303172581313497,0.1621616851314314,0.1344528457452044,0.14994611153899073,0.1559618707664301,0.13544187056895007,0.15254737148725175,0.1465512866086117,0.13771157947745788,0.1413866836502855
Utilization Per Link,1,<11-13>, - , - , ,0.15824755119774472,0.182828144439818,0.1629514979165474,0.16130776408556055,0.1863236615518406,0.15248264608881934,0.15863533582163225,0.17477318956493448,0.17221246321859152,0.18416839465211848
Utilization Per Link,1,<11-12>, - , - , ,0.20139347216462253,0.21085384698934398,0.1864137636510961,0.17203443134466226,0.19669809131662597,0.18764961885577525,0.18269620040679269,0.17019323814602333,0.18271846673381664,0.1746234472816194
Utilization Per Link,1,<9-10>, - , - , ,0.26954919327763893,0.2762294369729667,0.2745009577976707,0.27011444200881124,0.2800011849043405,0.29245561545904464,0.26316534846061934,0.28007543890830844,0.2640526196259608,0.283396750399894
Utilization Per Link,1,<7-10>, - , - , ,0.18950374725990557,0.176432179039046,0.17975060232634063,0.1762425943480057,0.17696824950136306,0.17823444319372303,0.16138142563738236,0.16434889507671432,0.18258896656595403,0.18113706380709105
Utilization Per Link,1,<9-13>, - , - , ,0.21258763354860255,0.21631887256355248,0.21174106878370633,0.2213446195469696,0.22390058159056198,0.1926169599304839,0.20495196200405186,0.1959522927898597,0.20217894030057168,0.19617293184824758
Utilization Per Link,1,<9-12>, - , - , ,0.1999549489503874,0.20506524379408206,0.1980635207457032,0.19571104133339529,0.20773332740880104,0.20658545134981146,0.20787862630092793,0.1987858927266601,0.21316900191559465,0.20195909117838004
Utilization Per Link,2,<4-11>, - , - , ,0.581946205343914,0.6013412376325679,0.6026021733120067,0.598439653810474,0.597068275174274,0.5956807769022469,0.5971467750853818,0.5896866421786571,0.5796214230700933,0.6069203349329557
Utilization Per Link,2,<14-12>, - , - , ,0.15057354306140242,0.13290545944664073,0.13325972115251838,0.1331822580326718,0.15580087189209463,0.1354866253925111,0.13869801232300547,0.13207982799139298,0.1141683699666069,0.1365837233643505
Utilization Per Link,2,<6-14>, - , - , ,0.4939038153919017,0.4975913610601264,0.46176187866579727,0.4716605446609924,0.49213593814798606,0.4848558119556936,0.4657045490452039,0.47159468372929875,0.45517000908426664,0.4872919258644587
Utilization Per Link,2,<12-11>, - , - , ,0.22415657029444908,0.24202465588404984,0.24579830459940896,0.26685822619825605,0.23417555344905694,0.22802419673361854,0.2662220560064989,0.24714855244189082,0.2432198046882622,0.24401862768331922
Utilization Per Link,2,<12-14>, - , - , ,0.15525863005312304,0.14673381124473245,0.14235675000492,0.14946425044927367,0.16790442265539002,0.19170349744257906,0.1572681043505649,0.15226230325651452,0.15937782649051177,0.14143936252147632
Utilization Per Link,2,<14-13>, - , - , ,0.17979434504413477,0.19271631909474563,0.17718535853230516,0.17503381914409175,0.19010091435117935,0.18814737741176846,0.18764927325869427,0.1854767018188173,0.1742277632956131,0.19332138554810738
Utilization Per Link,2,<6-10>, - , - , ,0.2854445859746744,0.284176738353383,0.281092506467598,0.29608023777078124,0.2629911675257131,0.3058429853664331,0.2991938454094942,0.27208042044354547,0.2722038479767575,0.2702978553231853
Utilization Per Link,2,<11-4>, - , - , ,0.5734387898177296,0.6326702559393355,0.6180573493690208,0.5923831141260595,0.5979651983727378,0.571691253431277,0.6363612082074436,0.6134500710942471,0.5955021525761571,0.6217290222564663
Utilization Per Link,2,<1-2>, - , - , ,0.22485724371507235,0.23383773229061525,0.20146493670637017,0.20609781385154244,0.22233273100695744,0.20379796393941457,0.21039156150640131,0.2049333491320243,0.238821637340259,0.20832227422634983
Utilization Per Link,2,<2-1>, - , - , ,0.2264741444003501,0.2197988131208532,0.2130021525761718,0.20850934099572155,0.21237985563916337,0.19598221162391144,0.22197721034025814,0.24521622035271295,0.2123489740703457,0.19693038193416135
Utilization Per Link,2,<1-3>, - , - , ,0.1757404170863055,0.15012165017672882,0.19302938069001138,0.1727882526610904,0.18133094377628536,0.15069198412226376,0.14170613879179053,0.1460955921559488,0.15197684005766474,0.16367014238599567
Utilization Per Link,2,<3-1>, - , - , ,0.16814090980902427,0.19176123684264376,0.1570616594585142,0.14999600094793494,0.1909063036909871,0.143034564646405,0.17347606493275974,0.1691773308055248,0.17635340758733786,0.15418745186325244
Utilization Per Link,2,<2-3>, - , - , ,0.2087852509034997,0.20762258822599888,0.19787610837925182,0.21497835081065658,0.24043720500820298,0.2087360280032393,0.21555747279657156,0.21395735825581744,0.21800264628631885,0.20414405474255326
Utilization Per Link,2,<3-2>, - , - , ,0.2186888293145238,0.2050563076406662,0.19512315599265612,0.1965282056598978,0.22173331753459702,0.2055444635345665,0.20625575172304828,0.20885797440607523,0.19678147895808668,0.21394160890259814
Utilization Per Link,2,<2-4>, - , - , ,0.5501240446709086,0.5781488338566619,0.5685047494914532,0.5731467602740841,0.5693790854513359,0.536015857969462,0.5689252917826947,0.57098282876157,0.5602469784940117,0.5859456030175518
Utilization Per Link,2,<4-2>, - , - , ,0.5426473971601766,0.6065889073207238,0.6033359746825554,0.5747618589173568,0.5809129440922607,0.5456044246302271,0.6030629776645642,0.5919893802950168,0.5620653375989564,0.581682119793838
Utilization Per Link,2,<13-9>, - , - , ,0.24293604478936281,0.26561390386476896,0.26284730039300963,0.2860820644982798,0.2765126291052117,0.26265588897447095,0.27788181073128476,0.24845444042893805,0.2571789156150747,0.26141092481782474
Utilization Per Link,2,<12-9>, - , - , ,0.2658997373462152,0.27062469143114226,0.2498194502043925,0.2623999249560577,0.25847492939944516,0.24294917747891884,0.28126115784900696,0.26520987617750147,0.24234811007761084,0.25938937930761974
Utilization Per Link,2,<14-6>, - , - , ,0.5227400665521142,0.493805567075492,0.4939487676994523,0.49617187037146554,0.4952079753935059,0.4796940478306468,0.5043058929241314,0.4856750745501917,0.5253989671583975,0.48497652408318437
Utilization Per Link,2,<1-8>, - , - , ,0.39874822264352483,0.4237145269269459,0.3883922823232011,0.3975915832296704,0.40031456741116217,0.3873230542883468,0.409769782965037,0.4453312548136656,0.4491518059916914,0.44391867606688934
Utilization Per Link,2,<3-6>, - , - , ,0.5283140539526482,0.5074193524497788,0.5126732428856552,0.5253646543041601,0.5323362116634397,0.5193086577009052,0.5234615251693595,0.5114098386555072,0.48265184055135196,0.5191090753796744
Utilization Per Link,2,<4-5>, - , - , ,0.3692954015838381,0.34590622963445433,0.32439853763059145,0.3411701917570233,0.34257074866207343,0.33790800205382704,0.35404274542329245,0.3440851551237208,0.3381629292809547,0.3504704810711639
Utilization Per Link,2,<5-4>, - , - , ,0.35507148922725373,0.360831086952227,0.3434579704564061,0.37680868238643084,0.349391033236569,0.36573933092402594,0.34992619033514893,0.35088853012617677,0.34784769536109633,0.3393687175385552
Utilization Per Link,2,<6-3>, - , - , ,0.5670109554278374,0.5774058001066252,0.5405338981377388,0.5218383790508726,0.5468255672729583,0.48306258269642605,0.5398456908979107,0.5577250577640905,0.5562969765191615,0.5112902867468561
Utilization Per Link,2,<8-1>, - , - , ,0.4491138890534637,0.4263147500838831,0.4331099788692021,0.41680053616923246,0.4385928026936598,0.43359781385153867,0.4205261962596602,0.3990436341015673,0.41506968718524045,0.43169216679502515
Utilization Per Link,2,<10-9>, - , - , ,0.34843259375554547,0.32833607342458065,0.30867816517566,0.3530885024784236,0.31026892390941846,0.33805613977920657,0.33441364516064753,0.33485235598475777,0.35004981535238694,0.34360615755279433
Utilization Per Link,2,<5-6>, - , - , ,0.2685013428915436,0.2870370726939028,0.26698350514445296,0.2707940833777819,0.2861603175543473,0.2707001797104764,0.2805731727787884,0.2646779035092925,0.26875733159548687,0.2984878152339496
Utilization Per Link,2,<6-5>, - , - , ,0.2742504739617452,0.29156276536919196,0.31023636372612784,0.32905200248829597,0.30173699567510404,0.29973285344706135,0.3031274315224197,0.26863563204771745,0.28879969192488064,0.2811348914825292
Utilization Per Link,2,<10-7>, - , - , ,0.21340208246933515,0.20403348835832594,0.22945627703062674,0.2038845113257164,0.21652867468453124,0.22892679759859802,0.21529768252466555,0.23805794182121726,0.22875157987241954,0.23620934297053345
Utilization Per Link,2,<5-7>, - , - , ,0.31682420957006935,0.3210466161107513,0.3285499239686306,0.3297431473033629,0.3527032110907002,0.33410342239866264,0.3281461925074446,0.3151789946086944,0.32415427454232437,0.32512888303018284
