Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Requisitons per number of slots,0,all,30,-, ,8.852753602762412E-4,0.0010331078080969274,8.32067622003566E-4,9.009563321847971E-4,0.0010323195426030333,9.233650941612547E-4,8.709996700758826E-4,9.740059409955134E-4,9.712962189767548E-4,9.120107855188548E-4
Requisitons per number of slots,0,all,31,-, ,4.888834079137451E-4,7.781280086517283E-4,5.415043254308921E-4,4.834399831235497E-4,5.42629503163133E-4,6.815313790237833E-4,6.466512702078522E-4,5.773519378751686E-4,5.361906729192945E-4,5.198902062378013E-4
Requisitons per number of slots,0,all,32,-, ,4.97692117966245E-4,6.330532951742875E-4,5.811265931453477E-4,3.999367133113002E-4,5.911573449094294E-4,5.760039396910684E-4,4.706917408995931E-4,4.980211372510997E-4,4.878456122462434E-4,5.683545474972574E-4
Requisitons per number of slots,0,all,33,-, ,3.2592227194249676E-4,5.934874642258946E-4,3.03770719144159E-4,4.1312144012376064E-4,4.896900394399004E-4,4.3090371060858554E-4,4.354998350379413E-4,3.6580313621098465E-4,3.2962541367989416E-4,4.405849205405096E-4
Requisitons per number of slots,0,all,34,-, ,4.3603114759874564E-4,6.330532951742875E-4,4.094300997160404E-4,5.933127065607201E-4,4.8527841746296444E-4,6.419585892740152E-4,4.926866820631255E-4,3.9224673641900765E-4,4.0434050744733686E-4,4.5820831736212994E-4
Requisitons per number of slots,0,all,35,-, ,2.818787216799972E-4,4.308279369936123E-4,2.861608223821788E-4,2.4171999156177485E-4,2.1175785489292994E-4,3.209792946370076E-4,2.727372704278016E-4,2.2917786846953257E-4,2.5491031991245147E-4,2.863801983513312E-4
Requisitons per number of slots,0,all,36,-, ,1.6736549099749832E-4,3.5609247853553674E-4,2.2452618371524797E-4,1.8458617537444623E-4,1.6764163512356954E-4,2.4183371513747149E-4,3.211261409875729E-4,2.0714153496284674E-4,2.2854028681805995E-4,2.7316265073511594E-4
Requisitons per number of slots,0,all,37,-, ,1.7617420104999823E-4,3.5609247853553674E-4,1.584890708578221E-4,1.977709021869067E-4,1.9411136698518577E-4,1.7587906555452471E-4,2.1115143516991093E-4,1.762906680534866E-4,1.5382519305061728E-4,2.246983094756599E-4
Requisitons per number of slots,0,all,38,-, ,1.6736549099749832E-4,1.7584813754841318E-4,7.924453542891105E-5,1.450319949370649E-4,8.382081756178477E-5,2.1105487866542966E-4,1.8915649400637853E-4,1.5425433454680076E-4,1.582201985663492E-4,1.894515158324191E-4
Requisitons per number of slots,0,all,39,-, ,1.6736549099749832E-4,2.066215616193855E-4,1.6289154504831716E-4,1.977709021869067E-4,1.8087650105437766E-4,1.9786394874884029E-4,2.683382821950951E-4,2.4239966857354407E-4,1.9338024269220457E-4,2.467275555026854E-4
Requisitons per number of slots,0,all,40,-, ,8.368274549874916E-5,1.0990508596775825E-4,3.0817319333465405E-5,1.2305745024963083E-4,6.176270767710456E-5,1.275123225270304E-4,1.0117672935224899E-4,5.729446711738314E-5,9.669012134610229E-5,9.252283331350702E-5
Requisitons per number of slots,1,all,2,-, ,0.18249971881191546,0.18263780888197684,0.18617318133639058,0.18926071183025386,0.18666263028153787,0.18712671892961788,0.18488510343933073,0.1864560717591191,0.18426693002013964,0.18203693365013005
Requisitons per number of slots,1,all,3,-, ,0.13106392919251433,0.13355365474339037,0.13178307988492072,0.13159044032119274,0.1345197422479782,0.13054789666110617,0.13325839296136968,0.1304526464202614,0.13367201279966878,0.13330130743563443
Requisitons per number of slots,1,all,4,-, ,0.10294944670836902,0.10346466217383792,0.102061476562331,0.10274017028231927,0.10067465294295723,0.10120400701833236,0.10472772865820705,0.10192113070781686,0.10195746956412988,0.10370764683224921
Requisitons per number of slots,1,all,5,-, ,0.08909336309601058,0.08381717642992915,0.08555668519760323,0.084851446188971,0.08581498940448903,0.08676543039145354,0.08792235024535766,0.08712989473137904,0.08437948775449476,0.08841311676901971
Requisitons per number of slots,1,all,6,-, ,0.07403465967589828,0.06862363919129083,0.07205433818598715,0.07135166455507366,0.07120183367210137,0.07167428714659844,0.07139367474437407,0.0712401283637087,0.07129087764844899,0.0738456611400354
Requisitons per number of slots,1,all,7,-, ,0.06036459279639387,0.0596509417660273,0.06270522831988579,0.06043335942195682,0.058491545214721274,0.062495138162614414,0.06006614928986792,0.05868487747493707,0.058995778006822465,0.06062848660322077
Requisitons per number of slots,1,all,8,-, ,0.05192462428945934,0.05232849490236738,0.05375846330225616,0.053566718411505516,0.05210396574838905,0.05354503573990683,0.05381871635789792,0.052915430459566294,0.052962510943113064,0.052332047969601364
Requisitons per number of slots,1,all,9,-, ,0.042580527941443666,0.042245550371522375,0.043816651885180295,0.041779272948980165,0.04201876919084894,0.04309532658582332,0.04227934023649452,0.04302865693847365,0.04215093086540079,0.043113782821135364
Requisitons per number of slots,1,all,10,-, ,0.0407982280824703,0.041234663901848975,0.03972830907006424,0.03985073271556626,0.03878389482333607,0.04161732802060555,0.04054562355433537,0.04104784229601502,0.04049922158348463,0.040755118733851806
Requisitons per number of slots,1,all,11,-, ,0.03775274482830223,0.03885864869535165,0.0368945899759891,0.037896247994707324,0.03724430220992086,0.03750313318409293,0.03746730365982836,0.036472073973479575,0.03689392403862326,0.037526562019882026
Requisitons per number of slots,1,all,12,-, ,0.02942092558465492,0.030935717988595127,0.030258063120552035,0.029862105049229665,0.028893309691649008,0.03013042689093062,0.02980176830454614,0.02986791685768409,0.029959332588698512,0.029018060009607768
Requisitons per number of slots,1,all,13,-, ,0.023079052785492424,0.023565750820805254,0.0232840857470419,0.022973843632574167,0.022678718159408383,0.022749077331305045,0.022088674636286994,0.0220744059718534,0.02277461284020683,0.022210392836585692
Requisitons per number of slots,1,all,14,-, ,0.018593021344338604,0.018874200794885086,0.018750135196521665,0.0196399769958878,0.018838386022574927,0.018755888225278097,0.0182105103871679,0.01885666340855816,0.018927812110522208,0.018246106040343976
Requisitons per number of slots,1,all,15,-, ,0.017727827238040856,0.018433557974771038,0.017305154772978,0.017473612294227784,0.017644769277342907,0.01587335885978029,0.01622170820813247,0.016906123225700422,0.017185539134297333,0.016783301523826837
Requisitons per number of slots,1,all,16,-, ,0.013185558179977679,0.013988249524796959,0.013883060416621601,0.01394083792046285,0.013666046793236172,0.01304268909306205,0.012849391469768046,0.012927194249582646,0.013386176530202992,0.012728130423304467
Requisitons per number of slots,1,all,17,-, ,0.011411910262067294,0.011698634871263176,0.011174803694650544,0.011774473218802834,0.011776153613285474,0.010730615314139519,0.01117620354957954,0.011331297736335406,0.011902656966288743,0.01101863993802556
Requisitons per number of slots,1,all,18,-, ,0.012549640511848833,0.012890962502160014,0.012537584633022562,0.012531187435949546,0.012926523374994595,0.011603585226928961,0.011647463196350981,0.01298341824598431,0.012756543226913804,0.011356210211067978
Requisitons per number of slots,1,all,19,-, ,0.0075488185774478505,0.00784085018144116,0.0076964675852819655,0.008077383757886043,0.008506681658954287,0.007973413312359007,0.007535830865345122,0.007983807489036321,0.008801928575433089,0.007517430311213825
Requisitons per number of slots,1,all,20,-, ,0.010390981216635953,0.010622947986867116,0.010538839256743603,0.010356174571807856,0.010997707909873287,0.010445387520851881,0.010709267385806005,0.010496587635910699,0.010716703826531712,0.010780609617290523
Requisitons per number of slots,1,all,21,-, ,0.0053512255474515704,0.005724036633834456,0.005273745917065046,0.005465638688419678,0.006236215024002076,0.005579228502035489,0.005633498346267753,0.0062668131373854975,0.006020329393093871,0.005375157424598486
Requisitons per number of slots,1,all,22,-, ,0.005022451787058427,0.005032832210126145,0.0050141685954703755,0.00517160116404267,0.005604809064567747,0.005099527213324459,0.005322207570418729,0.005583475334965271,0.005308757509239653,0.005085193215703077
Requisitons per number of slots,1,all,23,-, ,0.004611484586566996,0.004890271297736305,0.0048454433364338405,0.004345701647042545,0.005501016304112788,0.004943948416985747,0.005248708359454376,0.005112058749751317,0.00506294176754456,0.004855818542994768
Requisitons per number of slots,1,all,24,-, ,0.003551621806352255,0.0038966649386556074,0.003885007246533561,0.0034419686677073288,0.004065216451152532,0.0037511776450556192,0.003955986943081346,0.00403515297251944,0.0041400545969699975,0.003860419019920974
Requisitons per number of slots,1,all,25,-, ,0.0031666104290497574,0.003585622947986867,0.0031538644573752407,0.0031954960369795426,0.0036197725208666695,0.003422733519451671,0.003281523595408461,0.0033950643981004937,0.0037174240235293104,0.0031852784738361398
Requisitons per number of slots,1,all,26,-, ,0.003106046841608915,0.0034733022291342664,0.002859676826234615,0.0029706438124559482,0.003191627383989967,0.0032196167575650188,0.003350699323374911,0.003269641636896781,0.003557859419271092,0.003133344585675768
Requisitons per number of slots,1,all,27,-, ,0.002387935733381784,0.0023760152064973214,0.002119881459689805,0.0022960871388851656,0.002577520217964797,0.0021003137505726166,0.002339004301865583,0.0023397832348692575,0.0025055955425412175,0.0022288293668826253
Requisitons per number of slots,1,all,28,-, ,0.0025653005251728227,0.0025617763953689303,0.0022539964091803848,0.0023090593826076804,0.002793755135579293,0.002247249280448067,0.0025811193497481573,0.0027420010552811633,0.0027427861704926236,0.002631317000125507
Requisitons per number of slots,1,all,29,-, ,0.0018385374758827142,0.0018489718334197339,0.001583421661727487,0.0015869378153876754,0.0019201660684167279,0.001607647562166694,0.001833156791110919,0.001998114333659144,0.002001026388535499,0.001986471222134223
Requisitons per number of slots,1,all,30,-, ,0.001873145240134624,0.001982892690513219,0.0016137056825801985,0.001790169633707078,0.0021666738744972537,0.0018366941234431316,0.00168183488618431,0.002019738947659784,0.0020527770709976236,0.0019258816859471226
Requisitons per number of slots,1,all,31,-, ,0.0016006090966508336,0.0012916882668049076,0.0011378139263233035,0.0012929002910106674,0.0015395926134152142,0.0014218173332065653,0.0012754274843814178,0.0015699469764464704,0.0015654581444792804,0.0017657521974526428
Requisitons per number of slots,1,all,32,-, ,0.0013583547468874642,0.0013176084326939693,0.0010253304202989465,0.0010853443914504266,0.0014617480430739957,0.0013008116027209003,0.0012711040013835145,0.00146182390644327,0.001315329845912343,0.001268052435915746
Requisitons per number of slots,1,all,33,-, ,0.001193967866690892,0.0012139277691377225,8.47952583875922E-4,8.431958419634788E-4,0.0011330709682999612,0.001136589539918926,9.814306405240062E-4,0.0012715273032376372,0.0011471401279104369,0.0014281819244102258
Requisitons per number of slots,1,all,34,-, ,0.0014578520691117052,0.0013089683773976153,9.43130935127301E-4,0.0010896684726912648,0.0014012022661419367,0.0013224197688790549,0.0012581335523898052,0.0015569722080460864,0.0013368926302715616,0.0014801158125705976
Requisitons per number of slots,1,all,35,-, ,8.651941062977478E-4,8.640055296353896E-4,7.484479439312985E-4,6.529362673665913E-4,8.173679885827964E-4,9.291511448006431E-4,7.739034566246569E-4,0.001180703924434949,9.185746137027182E-4,0.0010473334112341655
Requisitons per number of slots,1,all,36,-, ,8.781720178922142E-4,8.510454466908588E-4,7.09511345692098E-4,6.140195361990461E-4,6.833023396618086E-4,8.686482795578105E-4,5.663762727253076E-4,9.947322440294441E-4,8.36636033137687E-4,8.828760987263214E-4
Requisitons per number of slots,1,all,37,-, ,6.748514029122434E-4,8.078451702090893E-4,5.927015509744966E-4,6.053713737173694E-4,6.357306577866194E-4,6.179935521232184E-4,6.831103136686915E-4,7.741611812229151E-4,6.468835307765621E-4,7.573692023387561E-4
Requisitons per number of slots,1,all,38,-, ,5.926579628139573E-4,6.350440642820114E-4,5.01849488416362E-4,4.497044490471887E-4,5.103144055702115E-4,6.568882512078965E-4,4.755831297693422E-4,7.17937184821251E-4,6.468835307765621E-4,7.140909622051129E-4
Requisitons per number of slots,1,all,39,-, ,5.364203459046037E-4,6.134439260411267E-4,5.97027839667741E-4,4.929452614555722E-4,4.627427236950223E-4,6.741747841344201E-4,5.101709937525671E-4,6.054891920179225E-4,6.080705189299684E-4,5.972397138442763E-4
Requisitons per number of slots,1,all,40,-, ,3.9798928889696404E-4,4.5792293070675655E-4,3.331242293798265E-4,3.502505805079066E-4,2.335337110236561E-4,3.8462535761514993E-4,3.718195378196675E-4,3.2869413280972934E-4,3.881301184659373E-4,4.717328174567109E-4
Requisitons per number of slots,2,all,2,-, ,0.1755143039437154,0.17699591365716918,0.18345736287047176,0.175893014859526,0.18171729901545422,0.17891368305145983,0.17837481584864698,0.18001192647071532,0.17810734219211696,0.18070682565081986
Requisitons per number of slots,2,all,3,-, ,0.12953734200134503,0.12522121797990846,0.12725602973259634,0.13145661268294365,0.12676940811121196,0.12670113380245343,0.12389186115634127,0.12480446637685919,0.13073041765305593,0.12373750408644334
Requisitons per number of slots,2,all,4,-, ,0.09917918297666879,0.10084095126960821,0.09777781610285685,0.1011990159710823,0.09778358918333024,0.09625707551227569,0.0988171237066329,0.09831128088567008,0.09776917627136217,0.09508938557098368
Requisitons per number of slots,2,all,5,-, ,0.08215930058112465,0.08267416475410895,0.0798071865272017,0.08078601679397863,0.08001101108420469,0.0799124270942656,0.08154781904491139,0.07784182734273047,0.08149159337146412,0.07912644746124331
Requisitons per number of slots,2,all,6,-, ,0.06669138314566053,0.06674216425461921,0.06732087576638182,0.06494418522491782,0.0661138184805564,0.06475061507492731,0.06762123835861915,0.06417824024060358,0.06604776140035597,0.06520673101739534
Requisitons per number of slots,2,all,7,-, ,0.05743132555051646,0.05717435206276347,0.05672734484810334,0.057490726259871526,0.05710279449273742,0.05711594377440944,0.05750260611856332,0.05489201358580577,0.056280347669817356,0.05705105043101223
Requisitons per number of slots,2,all,8,-, ,0.05136141815109241,0.05209764163333147,0.05052299361025119,0.0507179878245809,0.05107680661353245,0.051808234261824064,0.051622685723639435,0.051344320666499584,0.05021081370634688,0.050086890689791636
Requisitons per number of slots,2,all,9,-, ,0.04187718783949233,0.0422370251079716,0.041291919252890906,0.04154118574622911,0.04187222841117797,0.04228962716996714,0.04299449484376212,0.0409173011606703,0.041087072972646056,0.04140212322992481
Requisitons per number of slots,2,all,10,-, ,0.03992429859805832,0.04151793211245409,0.039907904834996163,0.04074413955632532,0.040994782638617076,0.042349844295717705,0.04149974584959465,0.040467897916324574,0.039566449517029256,0.04144083690359435
Requisitons per number of slots,2,all,11,-, ,0.0377170595437223,0.03793107902702842,0.03756240999594712,0.0374654792832616,0.037162409190814344,0.0378980782134439,0.038592092907049874,0.03812149443863485,0.03735463358158663,0.03767700751905573
Requisitons per number of slots,2,all,12,-, ,0.031966167163870254,0.0321740291168074,0.03133218932972311,0.031537178973490676,0.03207408395091465,0.032026908452763965,0.032001412903948374,0.033000890164118606,0.031038862297178206,0.031018255647894837
Requisitons per number of slots,2,all,13,-, ,0.024447759135038195,0.024574034283942697,0.024537152810713392,0.024286212824257778,0.023888891278447094,0.026211654594566695,0.02407536636427076,0.025343750270074066,0.024779250401755628,0.025499406390337067
Requisitons per number of slots,2,all,14,-, ,0.02100325912641617,0.021271373639859283,0.020398044271215086,0.021072177917943018,0.021166228660647848,0.021897527656865614,0.020392339303714042,0.021139237224416425,0.020666655146792,0.022260362359985547
Requisitons per number of slots,2,all,15,-, ,0.01867100067251815,0.01944995844762032,0.018393163572395597,0.019202350640006548,0.020396313007273337,0.020331882387350963,0.018591748296330757,0.020136722294722104,0.0199063434189836,0.020156919423940534
Requisitons per number of slots,2,all,16,-, ,0.01492041868565812,0.015501405891395427,0.015068942026611019,0.015919382009159568,0.015837035953770652,0.015828501625862395,0.014598571588569262,0.01595813635931518,0.015815347929014532,0.015816686453655433
Requisitons per number of slots,2,all,17,-, ,0.013372764739356106,0.013679990699156465,0.012693266187794804,0.013067249156638963,0.013346638393413995,0.013570359410216266,0.013026285182600605,0.01354691510599867,0.013460973544607834,0.014427295720848604
Requisitons per number of slots,2,all,18,-, ,0.014834198410098118,0.014601463160478305,0.014624850172894013,0.014368373207184617,0.014774638376209176,0.014985461865354507,0.013956734124214934,0.014406830929314055,0.014942717423234435,0.015395137562587105
Requisitons per number of slots,2,all,19,-, ,0.009725647083168077,0.00986061652535987,0.009666543068286668,0.009344828031899082,0.009660505907704748,0.00944118507303477,0.009102030618662393,0.009446110501343889,0.010156209500440634,0.009936509575181954
Requisitons per number of slots,2,all,20,-, ,0.012083771619734097,0.011927470644212594,0.01290884475756034,0.01254593786486405,0.012077782987014663,0.012258486313507561,0.011402307168764484,0.012622181507056495,0.012584023085828826,0.01317985512483009
Requisitons per number of slots,2,all,21,-, ,0.007220948078150058,0.006954102920723227,0.00721757051575017,0.007500850900662195,0.006830313170719119,0.00713572940144177,0.00675006246069284,0.007497256047498466,0.007248881132173282,0.007557769404153547
Requisitons per number of slots,2,all,22,-, ,0.0066346502043420534,0.005989570998591955,0.006639819948778532,0.0071346404890847755,0.006572240884671797,0.006434630008774495,0.006612218173046272,0.006524989413096647,0.006406490297385564,0.007179235706051377
Requisitons per number of slots,2,all,23,-, ,0.006397544446552051,0.006079995866291763,0.0065363422352910745,0.006251427143515706,0.006189433660368269,0.006180857835968549,0.0060263799505483615,0.006849078291230587,0.006497209310362703,0.006718973141313512
Requisitons per number of slots,2,all,24,-, ,0.004875756582918039,0.004637503929175799,0.005031603818327628,0.004838285790605195,0.004959289096876035,0.004559296663971233,0.004703936315939107,0.005055786498889455,0.005209863316687114,0.005200536829608218
Requisitons per number of slots,2,all,25,-, ,0.004134262213102033,0.003827986065958482,0.004406425966007571,0.0047004183415407545,0.003987216819431123,0.0038969082807150356,0.004406709570701196,0.004692806955379443,0.004570510272848232,0.004727369706980506
Requisitons per number of slots,2,all,26,-, ,0.004526564466900036,0.004189685536757709,0.004294325109729492,0.003959380802819389,0.003793662604895631,0.004172186569860468,0.004514400420425078,0.004895902652343379,0.00447115135387327,0.004464977029886956
Requisitons per number of slots,2,all,27,-, ,0.003043575727268024,0.003285436859759642,0.003255236403459605,0.0031149426772996936,0.0029420240609394693,0.0032216162276551452,0.0034977987990316437,0.0037507886162701258,0.003019647146239049,0.002942239198885046
Requisitons per number of slots,2,all,28,-, ,0.0033194806090600265,0.0031476465851694607,0.003306975260203334,0.00317956804404865,0.0029205180371021924,0.003419472497978425,0.003803640812247465,0.0039798114234847765,0.003278844326173731,0.003763829384538619
Requisitons per number of slots,2,all,29,-, ,0.0024055456881240194,0.002295069261142712,0.002392922124397458,0.002214495900597569,0.0020860843122158515,0.0024086850300225385,0.002894730040577912,0.0028346973874115236,0.002345734478408875,0.0027400677919441146
Requisitons per number of slots,2,all,30,-, ,0.0022719042610060184,0.0022735395307379963,0.002535203980442712,0.002098170240449448,0.002314048164890986,0.0022710458854498217,0.0029033453085558227,0.0027482736865758065,0.002220455841440445,0.002598117655155801
Requisitons per number of slots,2,all,31,-, ,0.0020779086409960165,0.0017482141088629288,0.0018927798425414125,0.0018741356357197328,0.0019312409405874585,0.001974261479964902,0.002110740654588061,0.0023809729580240085,0.0019785384735014084,0.0020905383781551646
Requisitons per number of slots,2,all,32,-, ,0.0016942284147540136,0.0015501405891395427,0.001789302129053955,0.0015940923798075887,0.0017893011832614315,0.0016559709581404952,0.001977204000930449,0.0021951620012272167,0.001615662421592853,0.0017765274695022283
Requisitons per number of slots,2,all,33,-, ,0.001521787863634012,0.0014381859910350204,0.0015521657023118646,0.0013140491238954448,0.0014839156447721007,0.0013161743199766012,0.0016541314517588069,0.0018062553474664893,0.0014471842546353096,0.0015657530239680656
Requisitons per number of slots,2,all,34,-, ,0.0018968460623200152,0.0014898573440063384,0.0020048806988194915,0.0015639338753247424,0.001901132507215271,0.0018022125492490064,0.002231354406278807,0.0023550458477732935,0.0017236612465656373,0.002013111030816084
Requisitons per number of slots,2,all,35,-, ,0.0011812177751720095,9.946735446978733E-4,0.0011296317055714126,0.0010684727302494109,0.001359180706515895,0.0010236911377595789,0.0013913657784325381,0.001352530918078974,0.0011015880147223999,0.001234536038128667
Requisitons per number of slots,2,all,36,-, ,0.0010130882378300082,9.128605691599529E-4,0.001073581277432373,9.995390057171909E-4,0.0011656264919804038,9.505703422053232E-4,0.0011544459090400006,0.0013438885479954022,0.0012700661816799433,0.0010022539961114265
Requisitons per number of slots,2,all,37,-, ,9.742891138280078E-4,7.578465102459987E-4,0.001073581277432373,9.262969234017069E-4,0.001109710830003484,8.946544397226571E-4,0.001102754301172538,9.8090900448539E-4,9.97909142748527E-4,8.818114558061908E-4
Requisitons per number of slots,2,all,38,-, ,7.889155213740063E-4,7.14787049436567E-4,9.183647072011866E-4,7.065706764552555E-4,0.0011484216729105822,7.054006159351719E-4,9.562947455480602E-4,8.426310831482426E-4,9.115100827702994E-4,8.646053786197285E-4
Requisitons per number of slots,2,all,39,-, ,9.441120173820076E-4,7.87988132812601E-4,0.001039088706269887,8.832133455690694E-4,9.849758917472784E-4,8.559434303115806E-4,0.0010122939874044783,8.728793784407436E-4,0.001023828860741995,9.291281680689619E-4
Requisitons per number of slots,2,all,40,-, ,6.595851080340053E-4,4.521243384990333E-4,6.553588520872317E-4,4.954611450753316E-4,7.053975818626798E-4,5.720626946303528E-4,6.84913804243881E-4,5.487905003068042E-4,6.652727618323513E-4,5.3338839278033E-4
Requisitons per number of slots,3,all,2,-, ,0.1647436117893868,0.16627506670109304,0.16989566523123656,0.16966813615854998,0.1673768837285533,0.1730352752745857,0.1623360969772107,0.16820465652037497,0.16645914564528985,0.1665275495013295
