Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Requisitons per number of slots,0,all,17,-, ,0.014262464429111605,0.01351108258825474,0.014280711311724191,0.01348395613817158,0.013544865233708632,0.013670220534540674,0.014220431284948827,0.013354170318007438,0.01321157010310282,0.01347314872114724
Requisitons per number of slots,0,all,18,-, ,0.014335555295676919,0.01364235255222843,0.014922759640452936,0.013678810995659608,0.013710581469025686,0.01361180078866657,0.013475829646825224,0.013324959591828786,0.01403911870941361,0.013429293987516019
Requisitons per number of slots,0,all,19,-, ,0.009686976182122949,0.008868015344000233,0.009338884781509009,0.009114335959002538,0.008592874201881366,0.008553624458400272,0.009271020396244872,0.008631769585791902,0.008918053216243319,0.008766073978062887
Requisitons per number of slots,0,all,20,-, ,0.011943047596772307,0.01141076316467574,0.01221351025331725,0.011447722877421681,0.0113076960569284,0.011864076724599581,0.012098559950165224,0.011577184475472726,0.011215717582000332,0.011392485247754882
Requisitons per number of slots,0,all,21,-, ,0.007011850465832456,0.0062669253171142,0.006610179384411845,0.006478924011476951,0.0063703270458644054,0.006231439559904581,0.006798748290579573,0.00677688847344745,0.006936804494075725,0.006597701037408088
Requisitons per number of slots,0,all,22,-, ,0.00625170545355319,0.005843944322087873,0.006245379197634149,0.006230484068179715,0.005780572208412536,0.005603427291757948,0.006107680103562894,0.006406885941851181,0.005972953764372572,0.005725479112964921
Requisitons per number of slots,0,all,23,-, ,0.004936069855377538,0.004429145821482573,0.005043970582512938,0.0046034460081546755,0.004605936540429887,0.0046346331726790325,0.0049494108887039555,0.0048538490000194735,0.004731630854906389,0.004950712152146689
Requisitons per number of slots,0,all,24,-, ,0.00416130666978521,0.003884618563517646,0.003832833962410989,0.0036194289778401314,0.003655505190817371,0.004264641448809697,0.004058808929379645,0.004040817121380305,0.003845667052856016,0.003732525106835004
Requisitons per number of slots,0,all,25,-, ,0.0036253069816395743,0.003451913867456231,0.0034291217557103387,0.0032053624056780704,0.003324072720183263,0.0031936127744510976,0.0035332077730571006,0.0035637085937956416,0.0032517792295035683,0.0033816872377852385
Requisitons per number of slots,0,all,26,-, ,0.0037227614703933265,0.003515117924184303,0.0032102416436437216,0.0030494785196876475,0.0031047424087342203,0.003407818509322818,0.0033580073876162526,0.0033008120581877664,0.0031690243688724893,0.0032549957850728233
Requisitons per number of slots,0,all,27,-, ,0.0024802167387829883,0.0022461749391053222,0.0021985291256469124,0.0021287893180567123,0.0019739728030413804,0.002185872158122779,0.0023214051070912355,0.0023319896399291154,0.002044531850885477,0.0022171004224672674
Requisitons per number of slots,0,all,28,-, ,0.0023973804233422993,0.002717774439307089,0.0021790731156854353,0.0020313618893126983,0.0019690987961202906,0.0021907404702789543,0.0024187386545583734,0.0021567252828571986,0.0022343812370391285,0.0023876466088109034
Requisitons per number of slots,0,all,29,-, ,0.0019003625306981639,0.0016919239801053076,0.0016829448616677693,0.0013932122310394046,0.001364721937905152,0.0015189133927267417,0.0015865368237143456,0.0014751416720219664,0.0017378520732526555,0.0013838604834740746
Requisitons per number of slots,0,all,30,-, ,0.0019929442950142283,0.001939878356500051,0.0019456009961477101,0.001641652174336641,0.0016522883462494517,0.0019375882381578308,0.0018834041434891158,0.0019619871083328463,0.0018400786657969293,0.0017298256043425933
Requisitons per number of slots,0,all,31,-, ,0.0013448719448017775,0.0012446337324912608,0.0011527685902175183,0.0011252868019933652,0.0011843836818248282,0.001416678837447057,0.0012653361170727908,0.0012268504995034176,0.001051473523312531,0.001110986585324257
Requisitons per number of slots,0,all,32,-, ,0.0010768721007289597,0.0012689429850789807,0.0011089925678041948,0.00102298800181215,0.0010137934395866841,0.001114843483764179,0.001085269054258586,0.0011051391404256978,9.93058327572946E-4,0.0010232771180618157
Requisitons per number of slots,0,all,33,-, ,8.624722254707051E-4,0.0010209886086842374,9.436164831316394E-4,8.573613729473259E-4,8.042111419798217E-4,8.909011245801081E-4,9.58735442551307E-4,9.931646900741952E-4,0.0010806811211823235,9.745496362493482E-4
Requisitons per number of slots,0,all,34,-, ,0.0010427630296651464,0.0010355741602368694,9.971205105257014E-4,0.001061958973309756,9.309353219281571E-4,0.001256024536293267,0.0010609356673918016,0.0010661915055208272,0.0012072473786180911,0.0011792050598617113
Requisitons per number of slots,0,all,35,-, ,6.237087280240128E-4,6.709353714210703E-4,7.685123934783455E-4,7.453198298917094E-4,4.874006921089828E-4,6.085390195219318E-4,7.3486828337689E-4,8.03294969912952E-4,7.788692765278007E-4,5.847297817496089E-4
Requisitons per number of slots,0,all,36,-, ,6.0909055471095E-4,5.056324538245747E-4,6.031363088057901E-4,4.5790891509686724E-4,4.2403860213481505E-4,6.669587653960372E-4,5.596678979360422E-4,6.961889739245584E-4,6.376992201571369E-4,5.26256803574648E-4
Requisitons per number of slots,0,all,37,-, ,4.62908821580322E-4,5.299417064122947E-4,5.350402739406203E-4,3.4586737204125075E-4,4.581566505824438E-4,4.235431575872645E-4,6.326680585363954E-4,5.84214523573056E-4,4.916612308081742E-4,6.139662708370894E-4
Requisitons per number of slots,0,all,38,-, ,4.921451682064476E-4,4.8618505175439876E-4,4.8153624654655825E-4,3.848383435388565E-4,4.4840863674026416E-4,5.403826493354754E-4,5.694012526827559E-4,4.722400732215536E-4,5.403405605911618E-4,5.45747796299635E-4
Requisitons per number of slots,0,all,39,-, ,4.2392702607882117E-4,5.153561548596627E-4,5.204482664695124E-4,3.604814863528529E-4,3.8504654676609643E-4,5.111727763984227E-4,5.694012526827559E-4,4.8684543631088E-4,5.062650297430705E-4,4.970203144871676E-4
Requisitons per number of slots,0,all,40,-, ,3.313452617627568E-4,3.84086190885975E-4,3.3561617183548E-4,2.0946897179963074E-4,2.6807038065994055E-4,3.2130860230757997E-4,3.5040077088169594E-4,3.4566025978072484E-4,4.2351016911199165E-4,3.5571061723101214E-4
Requisitons per number of slots,1,all,2,-, ,0.049341053429031036,0.04951343893966643,0.05120590219805657,0.04968532138488069,0.05025587580314523,0.048562464234268014,0.0490289873654933,0.049041523388394584,0.05049053148705125,0.04957518887303712
Requisitons per number of slots,1,all,3,-, ,0.07008594099734847,0.06672907787440566,0.0665080795693523,0.0692391213563852,0.06769770768708921,0.07001697022317817,0.06745800826519642,0.06680232245315229,0.06981151579890424,0.06787172812087874
Requisitons per number of slots,1,all,4,-, ,0.09413171060463697,0.09000517356064153,0.08918307944622568,0.09350941579337824,0.08913621638096736,0.09174773565917477,0.09131661225576738,0.09223289098459687,0.09133779972138402,0.09202688591137062
Requisitons per number of slots,1,all,5,-, ,0.08627059361763881,0.08538345938754896,0.08501647434287318,0.08789383957040596,0.08619647132273779,0.08593642086153482,0.08620264525737506,0.0868180728725928,0.08601160735821843,0.08824697386418791
Requisitons per number of slots,1,all,6,-, ,0.09386114650308197,0.09010864477347195,0.09115803056495422,0.09112169047022467,0.09335411146451413,0.09180200090770961,0.09207113197684166,0.09350466398289954,0.09225831540706976,0.09296328435626283
Requisitons per number of slots,1,all,7,-, ,0.08102165004747171,0.0796186346727107,0.0798353058219195,0.07942380159279948,0.07984013292760263,0.07973044971091423,0.07985580289775025,0.08228860442479174,0.08157147287432254,0.08081952023061875
Requisitons per number of slots,1,all,8,-, ,0.06947102258472346,0.06962134463304673,0.06831065340839132,0.0693815987933635,0.07046539408806454,0.07089508060856009,0.06837033603250846,0.07053448705970974,0.0705449748211886,0.06942585538282027
Requisitons per number of slots,1,all,9,-, ,0.05875668416314524,0.05892439210662462,0.06026309697945755,0.057590362629642185,0.06021561407734774,0.06041202123251179,0.05853199064987326,0.05986137674318501,0.05941510334880653,0.05947355777480353
Requisitons per number of slots,1,all,10,-, ,0.06143280909488929,0.06125003079500382,0.06114468363844112,0.059349222024063945,0.06229998181094195,0.06186731653412791,0.060223495645484224,0.061054886787745975,0.060222400527696694,0.059875571766851494
Requisitons per number of slots,1,all,11,-, ,0.050206858554007056,0.05001108620137469,0.0515211063666317,0.04975410359583573,0.05190763891278592,0.05050614677269767,0.051036108453579775,0.04913935208057171,0.0502394817545915,0.05044295078270163
Requisitons per number of slots,1,all,12,-, ,0.04200630660323988,0.04329531176861866,0.0442073846426619,0.04083206823195327,0.043589831824952435,0.04259822009984806,0.043564883764510946,0.04192448603250847,0.04218620014078475,0.04173101341844264
Requisitons per number of slots,1,all,13,-, ,0.03277761106656369,0.03397304821265798,0.034219352550937485,0.0332218078912848,0.03378740432309666,0.03378751701955522,0.034989002751777805,0.033447629855360275,0.03295150802128508,0.032818069058159656
Requisitons per number of slots,1,all,14,-, ,0.02820261807663359,0.030253011751373456,0.031037760474382274,0.029247178701097075,0.02922047596340558,0.02958936006472364,0.0303731173993234,0.029353499087747446,0.028964247564571468,0.02990591892064146
Requisitons per number of slots,1,all,15,-, ,0.025388751420461535,0.026680791308418123,0.02686130524076181,0.026255152524552794,0.026846066493297085,0.026155849793792055,0.02641312173904467,0.02678549591809782,0.025730136305237093,0.026415260843346913
Requisitons per number of slots,1,all,16,-, ,0.019918437221749418,0.02129536104062477,0.020360219263899765,0.02082627087417277,0.021384433115883963,0.020462931902046292,0.020820799100494135,0.020553808226414724,0.020571310430378003,0.021365572894451717
Requisitons per number of slots,1,all,17,-, ,0.017414489445540367,0.017866029415387646,0.01751353161645563,0.017848983742833138,0.018002251510429213,0.017680604613532765,0.018858061525412025,0.017496661595879457,0.017583326359729656,0.01852696190182034
Requisitons per number of slots,1,all,18,-, ,0.018914890372345398,0.018757852725973738,0.018872849593435874,0.01927867112768435,0.018813385180342052,0.018183791463583086,0.01863121245894525,0.01839668556390904,0.01878934958429118,0.01862501409500277
Requisitons per number of slots,1,all,19,-, ,0.012691916036580266,0.013254169643517036,0.012524440635727408,0.012886838523933753,0.012707760828634493,0.012254079760048938,0.012738068232253992,0.012282392302838499,0.01250326118525009,0.012496752021100833
Requisitons per number of slots,1,all,20,-, ,0.014571106705562307,0.014771747431696682,0.014381190191240279,0.014773436310129163,0.014698725291147827,0.014942676164729562,0.014552860763988203,0.014097114542724236,0.013842193091702069,0.01423227584042986
Requisitons per number of slots,1,all,21,-, ,0.009376275955706196,0.010085979650661476,0.009534926099397665,0.009796552046025125,0.009532049611884828,0.009590149377429602,0.009251496710688535,0.009220354237694373,0.00941190369535361,0.00964833580915121
Requisitons per number of slots,1,all,22,-, ,0.008938454045917187,0.0093370451577936,0.009190171540018617,0.00894168742415533,0.00812116862240007,0.008184186119936066,0.00898519563266232,0.00881436516515929,0.009003332562134808,0.0086678138773269
Requisitons per number of slots,1,all,23,-, ,0.007713536567968162,0.008016555394052868,0.007771752781430535,0.00819982214885453,0.007688563998446556,0.0075478027507547805,0.007836155795993649,0.007997495585480265,0.00765947811190911,0.00800105896368637
Requisitons per number of slots,1,all,24,-, ,0.006104910000541129,0.0066714296272572735,0.005939628551587595,0.005915270142133526,0.005653355881210703,0.006181305128559307,0.006558896921756798,0.006148533303332535,0.006192560067340399,0.005892936810264104
Requisitons per number of slots,1,all,25,-, ,0.005460475504110115,0.00567120790322978,0.00553577321060071,0.005600837177767624,0.0051224320245404804,0.005633719438798666,0.005454240598092496,0.005248509335302951,0.005242509119012341,0.0052605001642374236
Requisitons per number of slots,1,all,26,-, ,0.005563781797431117,0.006080165553940529,0.006141556222081037,0.006097051699657563,0.0054960451088639705,0.005416658444659313,0.0056909526674491315,0.005850155792192292,0.005739686040158112,0.005505630647193501
Requisitons per number of slots,1,all,27,-, ,0.003905961756994082,0.004202902121159863,0.004240481080362288,0.0044266265764637104,0.003731214881599064,0.003936697120981905,0.004270680251309313,0.004123479375265972,0.004258000364268239,0.0037455937795688645
Requisitons per number of slots,1,all,28,-, ,0.003896123062392082,0.00430144613337932,0.00444240875085573,0.004411887531259058,0.003765626613049912,0.004055094026876097,0.004172050222410715,0.004255548109705095,0.004016795719355934,0.0037701068278644724
Requisitons per number of slots,1,all,29,-, ,0.0029663664225030623,0.0032322436007982064,0.0031077160995454166,0.0033359372313194885,0.0027381906311603143,0.0032904473429761034,0.003397804495556717,0.00333106696863123,0.0032538014344292558,0.0032210145460428584
Requisitons per number of slots,1,all,30,-, ,0.0032566079132620683,0.0035475844399004705,0.00347217091946041,0.0035226318039117428,0.0031511314085704875,0.00339897784004578,0.0033139689709929085,0.0036441187835980415,0.0033079494159401813,0.0033533850068391403
Requisitons per number of slots,1,all,31,-, ,0.0024990284289080527,0.0026064891232046514,0.002713710888826505,0.0027905925587473775,0.0024628967795535324,0.0024814018193657873,0.0027320518004911773,0.002587568908085052,0.0025203424121449,0.00246601265853814
Requisitons per number of slots,1,all,32,-, ,0.0020267710880120427,0.0023995466975437903,0.002472382697261171,0.002201030750561312,0.0022170986977617627,0.0022100755766915957,0.002446024716685242,0.002254951354682815,0.0022151446981742286,0.00230912914944625
Requisitons per number of slots,1,all,33,-, ,0.002095641950226044,0.0020004434480549874,0.0019552508581925994,0.0020683793437194474,0.0017009227259990464,0.00187461767665805,0.0019282170649676,0.0019712481473691417,0.001978862597035644,0.0019806543022851063
Requisitons per number of slots,1,all,34,-, ,0.0021103999921290445,0.002374910694488926,0.0022359795708298243,0.0024417684889039555,0.0019073931147041328,0.0021508771237444993,0.0021402716270995867,0.0022500599200739584,0.0024022013615756076,0.002211076956263819
Requisitons per number of slots,1,all,35,-, ,0.0015495943998150325,0.0017540834175063438,0.0016203464290815246,0.0016458600478527667,0.001346973488218898,0.0014651617104406338,0.0013364368915760093,0.0015701505094429145,0.0017327354083496187,0.0014805881170547083
Requisitons per number of slots,1,all,36,-, ,0.0013970946334840293,0.0014830873839028356,0.0014922947355978783,0.0015918168821023775,0.0010765955982479512,0.001336898395721925,0.0013068478829064297,0.0011935100445609693,0.0015309111136270778,0.0013482176562584264
Requisitons per number of slots,1,all,37,-, ,0.0012199981306480255,0.0013549801680175408,0.0011869406972907217,0.0014346003999194266,0.0011060913680629636,0.0011839690589419264,9.616427817613351E-4,0.0011299213946458356,0.0012552486622987296,0.0012893863403489678
Requisitons per number of slots,1,all,38,-, ,0.001333143118571028,0.0013500529674065679,0.001078589264343021,0.001326514068418648,0.0010028561737104203,0.001114904197170314,0.0012378068626774108,0.0010272012678598506,0.0012257133996564065,0.001255068072735117
Requisitons per number of slots,1,all,39,-, ,0.001234756172551026,0.0012564361557980833,0.0010441138084051162,0.0012675578876000413,9.930242504387495E-4,0.0010409061309864436,0.0011687658424483919,9.685040525535734E-4,0.001279861381167332,9.903271511425532E-4
Requisitons per number of slots,1,all,40,-, ,8.854825141800186E-4,9.608041191397108E-4,6.993592490260684E-4,8.646906520062297E-4,7.668900151903214E-4,7.745130927245101E-4,7.74245726853998E-4,7.973038412435983E-4,7.482266536055172E-4,7.648071068229619E-4
Requisitons per number of slots,2,all,2,-, ,0.04776734623603642,0.047172277864929,0.04680851063829787,0.05023528999052826,0.04894875495846497,0.046175675879662474,0.04581694375752326,0.04522359518247365,0.050576950376183816,0.04862814629748095
Requisitons per number of slots,2,all,3,-, ,0.06317665765300438,0.060627086601504364,0.06378935664830444,0.0611553515317654,0.06264572587889738,0.0625889977407782,0.06133436749248304,0.06198503478932152,0.06012350185556975,0.061256151556211495
Requisitons per number of slots,2,all,4,-, ,0.08535634349142689,0.07797856079803708,0.0839338959923182,0.08251938198164788,0.08336277290482776,0.08221252786289694,0.08153572633731383,0.08083030177655114,0.08034718419825192,0.08106705888871539
Requisitons per number of slots,2,all,5,-, ,0.07732000526640942,0.07632436346084229,0.0765906908576338,0.07825960579530021,0.0802791880734408,0.07808655486286172,0.07727989282350631,0.07470495930734183,0.07613412828780597,0.0750578007021715
Requisitons per number of slots,2,all,6,-, ,0.08461702063014614,0.08429870077631632,0.0832061454490322,0.08462922406923891,0.08625457995619391,0.08499504380072556,0.08475907953120357,0.08503327564545671,0.08518383322179636,0.08469376961320123
Requisitons per number of slots,2,all,7,-, ,0.07573501858434864,0.07573609267527452,0.07445292363673119,0.07446589923875294,0.07648905352618776,0.07662736928967853,0.07731514824906448,0.07654659851760658,0.07654985702987163,0.07630196396459928
Requisitons per number of slots,2,all,8,-, ,0.06684795268333688,0.06782711878041912,0.06545206448678426,0.06738464776662441,0.06631473761771622,0.06736405673716042,0.06665793675176655,0.06806496697663389,0.06776885481941149,0.06742155978783743
Requisitons per number of slots,2,all,9,-, ,0.05800646147925338,0.05958127187160613,0.05788649113054025,0.05801314015665953,0.058154088399463025,0.05962030985050895,0.059203932490896546,0.057999021156145775,0.05831863073147979,0.0583044119943383
Requisitons per number of slots,2,all,10,-, ,0.06119669026423197,0.06349804915329231,0.06112599181280639,0.06312988308167244,0.06156066738667447,0.06407334168591282,0.06133436749248304,0.06305974479421574,0.06285108799253716,0.06155837744991865
Requisitons per number of slots,2,all,11,-, ,0.051955154498222585,0.0521097300993524,0.05198867943599333,0.05182393593296616,0.051229901183975454,0.0513733955248288,0.052354306953880866,0.052610334371042365,0.051403337997607025,0.051841814967233675
Requisitons per number of slots,2,all,12,-, ,0.04368587893334954,0.04491975383130204,0.04454945166018093,0.04487799499852161,0.04376066133053405,0.04504354914184793,0.045313294820977984,0.045874475889663105,0.04487842469225933,0.04411994338301591
Requisitons per number of slots,2,all,13,-, ,0.03578626479911686,0.03673927034310768,0.036503765098296864,0.036122902060228224,0.0355697314101723,0.03692242667592495,0.03586987726075416,0.036943787116598466,0.03594025673784754,0.03626710724485838
Requisitons per number of slots,2,all,14,-, ,0.032636546855852294,0.03375266481637907,0.03305705766412291,0.03137701023849735,0.03217829277401512,0.03344553967223673,0.03209754672603009,0.03231193836311071,0.03254851858611669,0.03306854986979101
Requisitons per number of slots,2,all,15,-, ,0.028296822937238578,0.029232532882828528,0.029059483499267194,0.028254844868974296,0.028807041272596975,0.028640290629512784,0.029322441085665646,0.029996013986366823,0.028563606497536045,0.028953240617145274
Requisitons per number of slots,2,all,16,-, ,0.023668459271412513,0.023671614174811954,0.023247586799413758,0.02319823996070983,0.023159690329353104,0.022879023452634335,0.023978725868920327,0.02431972874924947,0.02302224655756322,0.023724732656011525
Requisitons per number of slots,2,all,17,-, ,0.02046810277600543,0.019317404770524113,0.01999292464749583,0.02038678767772037,0.019445257537371433,0.019382009751384967,0.01995960735528907,0.020808000282552867,0.020284520695179574,0.02023906068192236
Requisitons per number of slots,2,all,18,-, ,0.021891046091210162,0.02206266843650698,0.022691666245514733,0.022251066196921937,0.021423596741796454,0.021389647833109423,0.021974203101470153,0.021993713198750712,0.02119709598264079,0.022546051670553627
Requisitons per number of slots,2,all,19,-, ,0.014725690963043984,0.014812356703270182,0.014944155253449234,0.014723791100575822,0.014226883207331967,0.014506317267197005,0.014817351713161857,0.015278037064881202,0.01455050597229827,0.01564522709757363
Requisitons per number of slots,2,all,20,-, ,0.016690466786173648,0.01631068742206669,0.01645524839541113,0.016527931603028952,0.016704853996548,0.016111421397698514,0.016378663416452197,0.01650411467609855,0.01628439901847458,0.01759458411198477
Requisitons per number of slots,2,all,21,-, ,0.01152027061242265,0.011795583443948352,0.011345833122757366,0.012087741366435971,0.011834707740756815,0.010918733426922476,0.011820640540717499,0.0114181631036414,0.011285514388270365,0.012028590569544697
Requisitons per number of slots,2,all,22,-, ,0.01084171401371292,0.010392783878363702,0.010572598170515996,0.010744658992387529,0.01044179544376369,0.01072249812570129,0.01065217500793247,0.011110382304117703,0.010580803471841982,0.01108665320082407
Requisitons per number of slots,2,all,23,-, ,0.009312429739008901,0.009683842162423073,0.009875170566533583,0.009767416220225417,0.00914477203678096,0.009167710739102651,0.00893976862367855,0.00946552098207303,0.009069984384822859,0.00964604310748664
Requisitons per number of slots,2,all,24,-, ,0.007378037047164747,0.007360926752745264,0.0075807348258957906,0.007417022065640645,0.007226994236573032,0.007381466330550817,0.007257581175617348,0.0075734259030339115,0.007589584474052443,0.007998911986782655
Requisitons per number of slots,2,all,25,-, ,0.0068108852631685556,0.006928522585575802,0.006964168393389599,0.0064247447892914235,0.006611286627032592,0.00640028982444488,0.0066632754304939285,0.006786314350153638,0.007006550262618888,0.006774897117268684
Requisitons per number of slots,2,all,26,-, ,0.0070640780238811415,0.006973774184465629,0.007110729266690251,0.00704115946096291,0.006490163818598407,0.006631746846398076,0.0068899174519393,0.007396830362323594,0.007396929691143964,0.007313866627713107
Requisitons per number of slots,2,all,27,-, ,0.004987897386037938,0.005148626362575922,0.00518522262091272,0.0048611563538320446,0.004839865553682638,0.004754932298821079,0.0051825475570508334,0.004884128097359644,0.004968465453955507,0.005072357916051721
Requisitons per number of slots,2,all,28,-, ,0.004922067268252666,0.005415108000482683,0.005387375549603275,0.004826075844062122,0.004653134557346603,0.004764995647601652,0.005494809897708901,0.0053281397425741575,0.0052320983147776355,0.005077395014280174
Requisitons per number of slots,2,all,29,-, ,0.004000445619258854,0.0038664977273641446,0.0037398291807752564,0.00386386757608712,0.003800228114622551,0.003758660769544281,0.004049337449823975,0.0037438254630587356,0.0040204011275374665,0.003561228447515955
Requisitons per number of slots,2,all,30,-, ,0.0038890408045453165,0.004198342785889546,0.0040733815131146715,0.0037786720523601664,0.003785087763568278,0.0037787874671054286,0.004291088939365704,0.003653004899264858,0.003995051813996877,0.0036770817067703636
Requisitons per number of slots,2,all,31,-, ,0.003078823970265042,0.0033234785406862154,0.0031940162733107595,0.002971820327651961,0.0031946140724516264,0.0030139729597818267,0.0035053965983550825,0.0027952551301004577,0.0032345724077791974,0.0027351443380497363
Requisitons per number of slots,2,all,32,-, ,0.0025926938696968775,0.0030067173484574234,0.0029059483499267198,0.002600969224369929,0.0027807778103014946,0.002863022728073221,0.0030672220235606973,0.0025076566780865115,0.002687027235302468,0.0027250701415928312
Requisitons per number of slots,2,all,33,-, ,0.002091372203485958,0.002594425003016773,0.0024005660282003334,0.002320325146210553,0.002452736870792244,0.0025862806366074437,0.002729777236075366,0.0020535538591171234,0.0026109792946807002,0.002332176479773532
Requisitons per number of slots,2,all,34,-, ,0.0027192902500531705,0.002865934596355738,0.003062616869661899,0.002896647806716414,0.0030886316150717146,0.0029535928670983845,0.0027499231935371768,0.002315924376743881,0.0032447121331954333,0.00260417978410997
Requisitons per number of slots,2,all,35,-, ,0.00197996738877242,0.0020111821728812196,0.0020063678172537523,0.0018241865080359425,0.0017613275059804386,0.0019321629658701526,0.0019390484056992913,0.0018012745152452408,0.002053294396787735,0.0019292086214973277
Requisitons per number of slots,2,all,36,-, ,0.0017217107728455829,0.0019106230642371585,0.0020720675190781827,0.0017089219759347702,0.0019076842328384122,0.0017158009670878178,0.0018836470226793116,0.0015086304763538571,0.00208878343574456,0.001768021478186846
Requisitons per number of slots,2,all,37,-, ,0.0016052421029177934,0.0017698403121354732,0.0017233537170869763,0.001583634441042192,0.001620017562807223,0.0014390588756220408,0.0014706548947121898,0.0014985393025989818,0.001642635517430188,0.0014355729951089776
Requisitons per number of slots,2,all,38,-, ,0.0012710276587771803,0.001759784401271067,0.0017486228331732956,0.0014884159145238322,0.0013727251622540956,0.0013182986902551563,0.0015764211713866967,0.0014026731519276665,0.0017744519478412526,0.0013801649145959995
Requisitons per number of slots,2,all,39,-, ,0.001397624039133473,0.0017296166686778488,0.001839591651084045,0.001297978861487113,0.0014231929991016725,0.0013887421317191721,0.0014454724478849264,0.0015893598663928594,0.0017643122224250166,0.0015010552720788608
Requisitons per number of slots,2,all,40,-, ,9.874517667790843E-4,0.0012921845460761837,0.0014757163794410471,0.0011576568224074251,0.00105477779011436,0.0010717466451311002,0.0010878817029377843,0.001079755591771657,0.001226906775364523,0.0010628277262034887
Requisitons per number of slots,3,all,2,-, ,0.043909558940608245,0.04208070960858559,0.04149267822036404,0.045294182211606304,0.04253257864946689,0.043513214217262605,0.04355171274022697,0.04452289680619726,0.04735852370767594,0.04762965880353219
Requisitons per number of slots,3,all,3,-, ,0.05561275940767475,0.053330474257860715,0.05621404599000939,0.055433890668854895,0.05468474397788601,0.056051280959175415,0.05358313964774582,0.0556243785988101,0.05566576774846822,0.0566052402470876
Requisitons per number of slots,3,all,4,-, ,0.07283052916511862,0.07567310307315747,0.07328523039096177,0.07357560616117956,0.07468737659602474,0.07369508273526844,0.07225565448240041,0.07354731687606003,0.07436739923333643,0.07348886862070395
