Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Requisitons per number of slots,0,all,22,-, ,0.009452678258840004,0.010280748490217125,0.0106556739519328,0.010185215431352694,0.01072358214380765,0.01075129617523124,0.010111157922027417,0.009970395294547256,0.011075096298124703,0.010531099857161408
Requisitons per number of slots,0,all,23,-, ,0.00835051412715084,0.008483233974317526,0.008808431204791165,0.008532322869369223,0.009178659292581125,0.008913025185607115,0.00832874226269566,0.008248888193330464,0.008976998876251226,0.008589793533307362
Requisitons per number of slots,0,all,24,-, ,0.007222416721774873,0.007351705052438283,0.007311192346581629,0.007173423055564629,0.007886896068236256,0.007476066876816425,0.0071231811258385454,0.007290321739243841,0.00756094550792795,0.0073886508245682376
Requisitons per number of slots,0,all,25,-, ,0.0059387196742780824,0.006517606590024441,0.006500998159238806,0.0065201058373893445,0.007049521917781543,0.006731696581722149,0.006196324982986032,0.00670344431837448,0.006430701076330473,0.006875730424620179
Requisitons per number of slots,0,all,26,-, ,0.0073002165428352845,0.006905559363240181,0.006863965155168391,0.006879430307385751,0.007354611724536361,0.007178318758778715,0.007200959263700295,0.007146862814142441,0.006826936193154876,0.007550967406830282
Requisitons per number of slots,0,all,27,-, ,0.0047133724925766006,0.004584308603499334,0.0047315340540820825,0.004514421977591219,0.0049723147228551215,0.004945207873495887,0.004582428622354733,0.004401580656520208,0.004365081942721291,0.005090248019737696
Requisitons per number of slots,0,all,28,-, ,0.004467006392551964,0.0049722613767150745,0.004601902984107231,0.00446868977231895,0.004835998000688075,0.004899898377272757,0.004841689081893898,0.004760227969273707,0.004449525492208459,0.004570834956499156
Requisitons per number of slots,0,all,29,-, ,0.0036176916793091377,0.003963584166354149,0.003234295195872547,0.0036389769052363376,0.003687042770994398,0.004103745800780618,0.0038564993356450723,0.0036973277514769746,0.0037285074927411025,0.0035449941566030384
Requisitons per number of slots,0,all,30,-, ,0.0038381245056469705,0.00426101462581955,0.003461149568328537,0.0039003037925064515,0.004478978014060097,0.00429145657084787,0.003992611076903134,0.004055975064230473,0.0038064553845754113,0.0037852226983508637
Requisitons per number of slots,0,all,31,-, ,0.0029174932897654336,0.003103622185725924,0.00246299032952218,0.002874595759971254,0.0031547584272945024,0.003145773594920158,0.002903717146838643,0.0025692189313614253,0.0027021935835893707,0.0027723672250357097
Requisitons per number of slots,0,all,32,-, ,0.0027359603739578065,0.003051895149297159,0.002832438878950507,0.002351941985431026,0.0028366860755713943,0.002809188765834051,0.002709271802184269,0.002764844738317879,0.0026177500341022027,0.0029671471237501623
Requisitons per number of slots,0,all,33,-, ,0.0025414608213067775,0.002489363628134335,0.0018796505146353479,0.0023650083297945316,0.002427735909070255,0.0024272944405248132,0.0022555659979907315,0.0023540305437093263,0.002065619133609182,0.0024282560706401766
Requisitons per number of slots,0,all,34,-, ,0.0029304599266088355,0.0034333820429593037,0.0028518835394467346,0.0028157972103354783,0.002901598800412845,0.003029263461774967,0.0031176070259584534,0.003384326460346649,0.0032153505381652364,0.0030125957667835345
Requisitons per number of slots,0,all,35,-, ,0.0018282957949196717,0.0020884790958114034,0.0017176116771667833,0.001692091595073988,0.0019668555626959554,0.002045400115215576,0.0019250089120782968,0.0019432163491007735,0.0019227146652462828,0.0018244383846253733
Requisitons per number of slots,0,all,36,-, ,0.0016597295159554465,0.0018427756727747676,0.0015490912861994763,0.0016659589063469768,0.0016033443035838315,0.002006563404167179,0.0016203778721197784,0.0014867561328690481,0.001532975206074739,0.0018179457213348916
Requisitons per number of slots,0,all,37,-, ,0.0013031470027618937,0.001732855720363641,0.0012379767182598325,0.0016202267010747068,0.0015579053961948162,0.001501686160538018,0.0017824156593317562,0.001799757423999374,0.0014680186295461485,0.0015387611998441762
Requisitons per number of slots,0,all,38,-, ,0.0013550135501355014,0.0018039803954531936,0.0011926058437686344,0.001437297879985627,0.0015838704861313962,0.0015923051529842776,0.00153611822276955,0.0014802352726371662,0.001416053368323276,0.0014803272302298402
Requisitons per number of slots,0,all,39,-, ,0.0013420469132920994,0.0014871522973270053,0.0013222369137434861,0.0013001012641688172,0.0016422919384887018,0.0015664140122853463,0.0014000064815114885,0.001519360434028457,0.001325114161183249,0.0016361511492014025
Requisitons per number of slots,0,all,40,-, ,0.0011345807237976686,0.0013125735493799222,0.0010564932202950404,0.0010845065821709732,0.001259306861924143,0.0014628494494896209,0.0012768577632303853,0.0011867965622024857,0.0010912704856803227,0.0013245033112582781
Requisitons per number of slots,1,all,2,-, ,0.03248640540033752,0.03326231458393542,0.03082884994406861,0.03339449541284404,0.03186235250146831,0.03316166979387068,0.03162899391595149,0.028856988551883237,0.03035814587958381,0.031386817536634616
Requisitons per number of slots,1,all,3,-, ,0.05117060887734055,0.050387466646951685,0.05068449368774303,0.049281067556296916,0.05115062203000694,0.05241726216615434,0.05034449413755591,0.05192657736646642,0.049736539438842375,0.05224472388263596
Requisitons per number of slots,1,all,4,-, ,0.07075218986900968,0.07144441382647677,0.07243780962019922,0.07264720600500417,0.07168028191574563,0.07092764847565439,0.07167895563882509,0.0725758596088838,0.07310027549683044,0.07127006657203974
Requisitons per number of slots,1,all,5,-, ,0.07387961747609226,0.072096352503915,0.07296383103393171,0.07366138448707256,0.0711463505793155,0.07267089837252319,0.07094027425225298,0.07333595588774579,0.07376895712413406,0.0720430752417318
Requisitons per number of slots,1,all,6,-, ,0.08509013956229407,0.08758157634739594,0.08660043679752837,0.08673227689741451,0.08379384911100432,0.08370260955194485,0.08536470714640665,0.0886778992005654,0.08490919303501217,0.08354491113732232
Requisitons per number of slots,1,all,7,-, ,0.07608957702713562,0.07651878188282578,0.07709875885580354,0.07667723102585487,0.07476373538362967,0.07507951082544878,0.07543280013967793,0.07626966082370433,0.07649717816353278,0.07634793386777554
Requisitons per number of slots,1,all,8,-, ,0.06783906136990704,0.07239207726481481,0.07065333191285357,0.07121267723102585,0.07182711303326392,0.07090103397341212,0.06948977262043864,0.07121568732039392,0.06987723005322706,0.0708835622371937
Requisitons per number of slots,1,all,9,-, ,0.05990329752752404,0.06187368520099202,0.06013956213711181,0.060990825688073395,0.0616690693576806,0.06157930456305641,0.06056515841358099,0.06086104239870384,0.060595929066252975,0.061340903487202045
Requisitons per number of slots,1,all,10,-, ,0.06699525863223595,0.06563073386787824,0.0643277579502477,0.06703586321934946,0.06727534839019703,0.067268154417342,0.06702526290342077,0.06760189624019042,0.0672359376253778,0.06675196417504647
Requisitons per number of slots,1,all,11,-, ,0.05496772119686052,0.056187704570963865,0.054939274489958986,0.05507256046705588,0.056016071333226544,0.055145248645987195,0.056341243939454985,0.05532700808769111,0.05470484392970819,0.05427720357449871
Requisitons per number of slots,1,all,12,-, ,0.04583991856633897,0.0465296027206678,0.04584376498162254,0.046592160133444534,0.04757995621763041,0.04573036847778354,0.04638919107672885,0.04588581220287903,0.04598523550966914,0.046307217635259856
Requisitons per number of slots,1,all,13,-, ,0.039290402078701346,0.03896173724854994,0.039524849517924676,0.03852543786488741,0.03956431202947301,0.03869748626026322,0.039351572048296334,0.038851587867796585,0.038837028913793564,0.03862377801323444
Requisitons per number of slots,1,all,14,-, ,0.03482360504674399,0.03548697130797718,0.03527006871570873,0.03538281901584654,0.035940253083453465,0.03576989101361332,0.035852908390077494,0.03516445416419413,0.03533313718672266,0.03527851635646362
Requisitons per number of slots,1,all,15,-, ,0.031193913905333367,0.029753943556896773,0.029843392105683694,0.03015179316096747,0.030640984569384376,0.02971509175349648,0.031239507366668008,0.03012381568331989,0.029522293845454302,0.030900355184155986
Requisitons per number of slots,1,all,16,-, ,0.02553507808523747,0.02501562636520664,0.025661854791455815,0.024286905754795664,0.02591569224197768,0.02526381625347652,0.02592100138334878,0.024663123995706124,0.026312622034396983,0.02555593317473328
Requisitons per number of slots,1,all,17,-, ,0.02185850901395623,0.0219508424795177,0.021686730943376125,0.021531276063386156,0.021664263975652732,0.02216322674225185,0.021791100903877404,0.021622738880258167,0.02194613100810442,0.021984100011328576
Requisitons per number of slots,1,all,18,-, ,0.024664487959068872,0.02500890534791346,0.024390081500026636,0.023799833194328608,0.02467430188477762,0.02523054812567368,0.02560538297272251,0.023816350071008994,0.024660978414957072,0.025296042328888532
Requisitons per number of slots,1,all,19,-, ,0.016855964212048966,0.016735333060011962,0.01643317530495925,0.01612677231025855,0.015730951999572855,0.015715863574061507,0.016600185341875177,0.015508631093271814,0.016228903094658572,0.01644642583448285
Requisitons per number of slots,1,all,20,-, ,0.018128365165679998,0.017299898512638873,0.017491876631332233,0.01774145120934112,0.017573015110256822,0.016534259518011366,0.017943242408369933,0.016942146005160655,0.01723861235188702,0.017446006010808795
Requisitons per number of slots,1,all,21,-, ,0.01309903297527524,0.012514534199896496,0.013057316358600118,0.012310258548790658,0.012347162154946873,0.012794921952972174,0.01205393717179043,0.012834959094818677,0.012437478267847113,0.012274844565282581
Requisitons per number of slots,1,all,22,-, ,0.011893600492887948,0.011607196865317535,0.011685665583550844,0.011336113427856547,0.011819904960222116,0.012236017405884467,0.011644304766509529,0.012008187703775812,0.012009522026372803,0.012181550415492159
Requisitons per number of slots,1,all,23,-, ,0.010306447724411347,0.009180909622480459,0.009981089863101263,0.009267723102585487,0.009423888087991885,0.010193354358790105,0.00944169117745813,0.009981264293477173,0.010123839837376629,0.010009129498943777
Requisitons per number of slots,1,all,24,-, ,0.008545176930701026,0.007581307506704215,0.008709316571672083,0.007879899916597164,0.0077820492284692185,0.008596484224253796,0.008071772969633479,0.007987678439268973,0.008579185278305293,0.008123254899608832
Requisitons per number of slots,1,all,25,-, ,0.0075339530149205755,0.00719148850369992,0.00841634261971981,0.007272727272727273,0.007294836883976721,0.007165954728731686,0.007104771881757256,0.007794320613944433,0.007984058630005082,0.007796725375342356
Requisitons per number of slots,1,all,26,-, ,0.008223728268731082,0.007836706163844959,0.008795877057476163,0.008153461217681401,0.007908857920871376,0.008589830598693228,0.00776958512967216,0.008201038798247778,0.008472196217936717,0.008169901974504042
Requisitons per number of slots,1,all,27,-, ,0.005390961935120945,0.005175183315746672,0.005426676610025036,0.005511259382819016,0.0058465481339099795,0.0053428613251360665,0.005251353129994494,0.00564071449050213,0.005670420199534598,0.00573092634426874
Requisitons per number of slots,1,all,28,-, ,0.005437839864991562,0.005054205004469477,0.005586480583817184,0.00577814845704754,0.00519915638848844,0.005535816466392537,0.0056005479672831295,0.005087311059400857,0.005723914729718886,0.005484363234108341
Requisitons per number of slots,1,all,29,-, ,0.004312769548096756,0.004301451067633597,0.00423480530549193,0.004650542118432027,0.004178012707565807,0.004271627609884626,0.004156761620801268,0.004240537134703729,0.004179260170647551,0.004071623251567675
Requisitons per number of slots,1,all,30,-, ,0.0046677024456885695,0.0044694764999630345,0.004960581686464603,0.004336947456213511,0.004778685461049709,0.004437968248898825,0.0043313590394455865,0.004713930431187951,0.004667397758579185,0.004784657110680181
Requisitons per number of slots,1,all,31,-, ,0.00362299429428625,0.0031051099894480027,0.003196079475842966,0.003309424520433695,0.0030701051844732766,0.00315381851570921,0.0034180802342291526,0.003107060227628833,0.003523952175890015,0.0032919507140334392
Requisitons per number of slots,1,all,32,-, ,0.0032881519380675577,0.003125273041327535,0.00304959249986683,0.0030758965804837364,0.003090127609589407,0.003014092378937283,0.0032904898129121505,0.0030337176042298693,0.003323347687698933,0.003198656564243018
Requisitons per number of slots,1,all,33,-, ,0.0027457073209932762,0.002480055381182496,0.002530229585042348,0.002542118432026689,0.0027764429494367025,0.00230880806951708,0.0027196905596518794,0.0025269867516552096,0.0026479792441222883,0.002605572326289625
Requisitons per number of slots,1,all,34,-, ,0.003703356459778736,0.00327313542177744,0.0034357854365311886,0.0036563803169307758,0.0030767793261786535,0.0036528404327518063,0.003740413930187894,0.003553783479240704,0.0032966004226067883,0.003458547410087763
Requisitons per number of slots,1,all,35,-, ,0.0018952077361977981,0.0018079536518647462,0.002077451659297928,0.0022418682235195997,0.0022024667627743074,0.002135813804942313,0.0023973568636931385,0.001973583320553937,0.0022668307165592317,0.0024389756302353014
Requisitons per number of slots,1,all,36,-, ,0.0018885108890734242,0.001559276012017179,0.001957598678953817,0.0018148457047539616,0.0019154786694431096,0.0019495122892464103,0.0021556065917240825,0.001933578253245411,0.001718511782170273,0.0018125720530710436
Requisitons per number of slots,1,all,37,-, ,0.0015603653799791059,0.0015861600811898889,0.0015514302455654396,0.0017347789824854044,0.0018287148272732128,0.0019162441614435706,0.0019675786024148166,0.001546862602596329,0.0019859844330917162,0.002032479691862751
Requisitons per number of slots,1,all,38,-, ,0.0016340306983472182,0.0014315766834468065,0.0016113567357374954,0.0015946622185154294,0.0017486251268086924,0.001863015156959027,0.0019810091730797642,0.0015935351811229423,0.0015914622729825876,0.0018192359209132166
Requisitons per number of slots,1,all,39,-, ,0.0016541212397203396,0.001518949908258114,0.0014182602674053162,0.001494578815679733,0.0018287148272732128,0.0015502947556123331,0.0019608633170823428,0.0016402077596495556,0.001618209538074732,0.0015460173393841254
Requisitons per number of slots,1,all,40,-, ,0.0012322198708847874,0.0010820837842015767,0.0014981622543013902,0.001194328607172644,0.001414918041539858,0.0016168310112180126,0.0014370710611493883,0.0013735073109260507,0.0013306764383341804,0.0012394794186441694
Requisitons per number of slots,2,all,2,-, ,0.027330870104675793,0.029905507614733432,0.0277581403085624,0.029099313494866642,0.029543279092027894,0.02864512068304964,0.02819984991290818,0.02709422021930155,0.027459604964652176,0.02838670711452142
Requisitons per number of slots,2,all,3,-, ,0.04552403018940355,0.044595213205703706,0.043650628630043944,0.044941739649272006,0.045111445371256664,0.0478353675223031,0.047752480223616,0.04716147634734845,0.04812021729025455,0.046114672413556435
Requisitons per number of slots,2,all,4,-, ,0.06458091980339871,0.06399245700698956,0.06577397041904048,0.06724458374196735,0.06421441268973062,0.06433692737124405,0.06898498440608886,0.0663589230800841,0.06653993714400683,0.06332788842980878
Requisitons per number of slots,2,all,5,-, ,0.06621240891423714,0.06563907051741925,0.06763837484925354,0.06806756691881957,0.06339395596882265,0.06782606316019922,0.07105040310088194,0.0684478354074064,0.06898202429599207,0.06769982567157623
Requisitons per number of slots,2,all,6,-, ,0.08038168619198102,0.07863433564952413,0.08074465283264717,0.08002139756259816,0.07677423765896349,0.08160472880521044,0.08378026698978995,0.08035806011958167,0.08032524160705985,0.07864682708542092
Requisitons per number of slots,2,all,7,-, ,0.07335531502135331,0.07322305805508297,0.07314148681055156,0.07262140716406855,0.0704156980719267,0.07318291281265393,0.07396264346054017,0.07409817203049127,0.07188200278897452,0.07124130073712097
Requisitons per number of slots,2,all,8,-, ,0.06892698743479185,0.06765463477292448,0.06980773762492896,0.06849963308666698,0.06648434295090934,0.06766186853483662,0.06985934498688459,0.06948201823175283,0.06710883244645793,0.06878423082730505
Requisitons per number of slots,2,all,9,-, ,0.06041308207487027,0.059360075429930104,0.06045106111642478,0.06048240530549821,0.057582387529057845,0.05903480926057687,0.06023449386914884,0.05968810141840571,0.06022658683631772,0.06209935347490082
Requisitons per number of slots,2,all,10,-, ,0.07048307158672598,0.06634964232274991,0.06952357189392994,0.06702512156147342,0.0673731710652263,0.06634831153193585,0.06771130954429978,0.06863275551507099,0.06656768813437029,0.06748019931092229
Requisitons per number of slots,2,all,11,-, ,0.05601902946962894,0.05582771366689214,0.05641729391053631,0.05544163334727833,0.056297005332968685,0.055237808549066826,0.05456836191643316,0.05688005533905444,0.054329501384080645,0.05546251938888965
Requisitons per number of slots,2,all,12,-, ,0.04766278902377998,0.04840087181694577,0.04857154738636836,0.047746740643710005,0.04797620675509367,0.04705544305183077,0.04691942801671612,0.047606654384318776,0.04673266777208111,0.048201122839768844
Requisitons per number of slots,2,all,13,-, ,0.040896907711185294,0.040085815210336086,0.04166146851305083,0.039475759716345135,0.04161083002871598,0.04068605987630672,0.04035828129625677,0.039689334219123476,0.040148745308348194,0.040383797065242755
Requisitons per number of slots,2,all,14,-, ,0.03793554932512562,0.03712054440732162,0.036622724941434134,0.037576040216444576,0.03879392862026528,0.03688221772207323,0.035965824205330156,0.03684704367538987,0.03672843574605069,0.036931545208713674
Requisitons per number of slots,2,all,15,-, ,0.03281486711589742,0.03226952535169888,0.031923594072718706,0.03208262751095596,0.033631888417885954,0.033023644026052214,0.03148386563762917,0.03138162715996959,0.03122680190649304,0.03181150567596876
Requisitons per number of slots,2,all,16,-, ,0.02620665071737536,0.02676942628159141,0.027986859067659166,0.026184581410181675,0.028873239436619718,0.026537956324229655,0.02623770215285475,0.027101069112178015,0.02630793886456823,0.02712385554076128
Requisitons per number of slots,2,all,17,-, ,0.023574332151988977,0.0245147272839076,0.02340555301423601,0.023441304154007584,0.02413510187337618,0.02390400087570467,0.02238913865155698,0.0232588402084803,0.023109637225178472,0.023184307696531275
Requisitons per number of slots,2,all,18,-, ,0.02673448542970544,0.02747316566571696,0.027564075906904534,0.02650691648778213,0.028333105428688637,0.027529965519128674,0.024915834188187182,0.027080522433548616,0.026738079215201993,0.026897365856336907
Requisitons per number of slots,2,all,19,-, ,0.01764476038360559,0.017812122081702093,0.01793016453888912,0.017838160358272008,0.01886366744154246,0.017904055607246457,0.016619735764101647,0.017656445835530686,0.01766350536634776,0.018132901401490716
Requisitons per number of slots,2,all,20,-, ,0.01939963942719651,0.019164941480312378,0.01919158314966524,0.019038344157848174,0.019581567072336933,0.019751245142575667,0.018361572196710477,0.0185536508023478,0.01837115562061621,0.01952615612688913
Requisitons per number of slots,2,all,21,-, ,0.013792252483222397,0.014450570848791686,0.013716194674318349,0.01367523712202783,0.014501572542048407,0.01400443325488479,0.013576685553773176,0.01330054996609798,0.014451328231776271,0.014213943528572017
Requisitons per number of slots,2,all,22,-, ,0.012949087942747071,0.01351452914369265,0.012648840465200093,0.013154014443354754,0.013858881444003828,0.013094521372667069,0.012537091477393993,0.01310193207268045,0.012696078091286882,0.013301121467104089
Requisitons per number of slots,2,all,23,-, ,0.010542984254073582,0.011710769945545603,0.010250758930427912,0.0110211163766794,0.011212908519075618,0.010918942586612666,0.010244476726173674,0.010602086172770172,0.011690104690611146,0.011242124335973425
Requisitons per number of slots,2,all,24,-, ,0.00943932985556523,0.009831854114142429,0.00935667650850418,0.009567179430907133,0.009941200601668263,0.009701165781840075,0.00937700087436058,0.008828222917765343,0.009511651947078861,0.008874277635173162
Requisitons per number of slots,2,all,25,-, ,0.008130025569136065,0.008813823354582164,0.008524971929970475,0.008853927344301871,0.0088130726104198,0.008750205243281703,0.00834429152696404,0.008150182522995158,0.009102324839217699,0.008373254999931367
Requisitons per number of slots,2,all,26,-, ,0.00915827500874012,0.010214469701628166,0.009017063805602916,0.009388866409255818,0.010125803363872556,0.009037545837666246,0.00933569250046472,0.008848769596394742,0.009747535365168345,0.009608653278609765
Requisitons per number of slots,2,all,27,-, ,0.0059021517833272785,0.006641113411359583,0.005787277692297029,0.006549574449115636,0.006433748119786681,0.006396748946417821,0.005879558551177633,0.0059242923381435395,0.006757366153504603,0.006321121192571139
Requisitons per number of slots,2,all,28,-, ,0.006292886570376819,0.006299492351104461,0.005717968977419221,0.005959769839038207,0.006385888144400383,0.006054676810245745,0.005700555597628899,0.006136608017314001,0.006417416521552113,0.006959410303221644
Requisitons per number of slots,2,all,29,-, ,0.004723092425914628,0.005008164743340098,0.004643683896813185,0.005054488344500758,0.004970600300834131,0.004918997318154452,0.004426880735839834,0.0048147716921559626,0.005210248440741229,0.005339665893398855
Requisitons per number of slots,2,all,30,-, ,0.005230362149452629,0.0058827146575932115,0.004865471784422174,0.00543854716036513,0.005729522767674005,0.005055826172623283,0.005142892550034768,0.004862713942291229,0.005349003392558572,0.005696558729461503
Requisitons per number of slots,2,all,31,-, ,0.003619438027406275,0.0038329882960624756,0.0036109840451338353,0.003854304544924594,0.0038903322849719677,0.0037080619561053033,0.003407940846408581,0.003972357868350581,0.004079395583429884,0.0039395478442300035
Requisitons per number of slots,2,all,32,-, ,0.0036674230012544644,0.003976469141369627,0.0034307813864515326,0.0035868350124476206,0.0036647066867222756,0.0036396475288708883,0.003552520155044097,0.003629913224527255,0.004141835311747688,0.004124857586031763
Requisitons per number of slots,2,all,33,-, ,0.0032424132328847883,0.003279562178449177,0.0029456203823068714,0.003168485230881072,0.003206618350881991,0.0031265393246127744,0.0029604334625367473,0.003129944044545199,0.0033023678532527628,0.0033767552950542887
Requisitons per number of slots,2,all,34,-, ,0.004743657414706709,0.004304425359214545,0.0038535645472061657,0.004156065043103744,0.004334746342130453,0.003810683596956926,0.00407575955772501,0.004390140333815039,0.0046691041286535916,0.004481750422094412
Requisitons per number of slots,2,all,35,-, ,0.0025294936214259765,0.002753465745656288,0.002418874149235525,0.0025443896551014668,0.002789552851087105,0.0027571014175469324,0.0025060413496822698,0.002465601435527947,0.0027265348032107896,0.002470796557356797
Requisitons per number of slots,2,all,36,-, ,0.0022073087970167055,0.0024665040550419853,0.002134708418236509,0.0023112110883266694,0.002536578695473814,0.0021687373433309618,0.0022031132744459512,0.0022738324349868846,0.002657157327302118,0.0024433432622750547
Requisitons per number of slots,2,all,37,-, ,0.0022278737858087865,0.002254698997683809,0.001968367502529768,0.0020848907146923073,0.0023109530972241213,0.001997701275244924,0.001659219684817107,0.0021984946133457527,0.0023588341808948306,0.002196263606539375
Requisitons per number of slots,2,all,38,-, ,0.0020359338904160297,0.0020497263615307354,0.0019337131450908637,0.002132898066675354,0.0022289074251333244,0.0021276886869903127,0.0021204965266542284,0.0021710990418398867,0.0022963944525770264,0.0018256441229358555
Requisitons per number of slots,2,all,39,-, ,0.0019605289315117323,0.0020770560463511454,0.0018851970446763977,0.0020231669764283903,0.002235744564474224,0.001949811176180833,0.0019483783020881383,0.0020615167558164223,0.002372709676076565,0.0020384071598193573
Requisitons per number of slots,2,all,40,-, ,0.0015080991780859478,0.001844753725377662,0.0015247917273117921,0.002139756259815789,0.0018391904827020375,0.001792457993541678,0.00164545022685182,0.0017601654692518955,0.0018940050923067317,0.0017364209139201932
Requisitons per number of slots,3,all,2,-, ,0.02435558446332876,0.024532571156365368,0.02594114005964774,0.02540299417759402,0.025431419586765813,0.02647123167796981,0.027979399238790555,0.02736948090163295,0.026980339962194958,0.026724375313314175
Requisitons per number of slots,3,all,3,-, ,0.04198775504432787,0.04218593475260773,0.0436666479095155,0.044047458636805266,0.04085207566814635,0.04318953288967615,0.04113077804660639,0.040011912105677394,0.04225810790720066,0.04230006142722991
Requisitons per number of slots,3,all,4,-, ,0.059513878087750806,0.06060988168043209,0.059950199763659895,0.061273553795201656,0.061928848304923775,0.06024657553581132,0.058654159061646644,0.06158133202867414,0.06062257966315283,0.0593090495724806
Requisitons per number of slots,3,all,5,-, ,0.06466778841395303,0.06320184379575339,0.06141325755444263,0.0640180983922784,0.06508051524126432,0.06226490991594978,0.06114436096608515,0.06380776130409195,0.06226504591117939,0.06342538003685634
Requisitons per number of slots,3,all,6,-, ,0.07783182274507586,0.07738758239987671,0.07513645827471724,0.0758118391285539,0.07640681829373817,0.07483362855590292,0.07464238719809839,0.07645728304723008,0.07425080176423529,0.0765016133473604
