Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Requisitons per number of slots,0,all,12,-, ,0.017770000330174663,0.018334581259897825,0.017568338084856614,0.016532687197542185,0.016429207182006172,0.016011830739757336,0.014947063896830625,0.015328304786556389,0.01788631001593031,0.018584536652651078
Requisitons per number of slots,0,all,13,-, ,0.014105061577574537,0.015611230013848672,0.016347476102632902,0.015013286390318672,0.013685429200489865,0.013235640103518973,0.012678858834794537,0.012888178870666586,0.015305196507430783,0.015399377627922784
Requisitons per number of slots,0,all,14,-, ,0.01259286162379899,0.013166177435278995,0.011980546704678853,0.012235527205306525,0.011169184027196863,0.01056700164689275,0.010281624143480947,0.01085923439364219,0.012347670612275076,0.012067621325905739
Requisitons per number of slots,0,all,15,-, ,0.011146696602502724,0.010071761299257208,0.010920677511319806,0.009705423658476181,0.009315460854318773,0.00912849124458038,0.008753641691510529,0.009288656110762843,0.010378227232091844,0.009802027040534147
Requisitons per number of slots,0,all,16,-, ,0.007627034701357018,0.007958016658163097,0.008908267650511488,0.007911593630564722,0.007220820590380716,0.006977447652337579,0.006757077954269183,0.007084453971271225,0.008314680755244568,0.007716347595471477
Requisitons per number of slots,0,all,17,-, ,0.006458216396473734,0.0064605047807735376,0.00670803286936106,0.006144537185159403,0.005741857336929244,0.005102006520350889,0.0054803637277339,0.006349719924774019,0.006950185853615912,0.005617341125200738
Requisitons per number of slots,0,all,18,-, ,0.0072242216132334,0.0075074378631963265,0.007620325339594164,0.007061532385994739,0.0068594449537907635,0.005801095687829798,0.0063496159670770715,0.006558680983869554,0.0073131549407486575,0.006443616688100965
Requisitons per number of slots,0,all,19,-, ,0.004331891570640869,0.004452778679671607,0.004091900050310246,0.0038553958808843314,0.0037074463457561786,0.0028837428158505025,0.003422680692413737,0.003323154907551583,0.004456453792018713,0.003158504974312159
Requisitons per number of slots,0,all,20,-, ,0.015108792551259617,0.015564846902602092,0.015012577561630052,0.015374729754151578,0.015412001686419638,0.014210331731253991,0.015551465844498924,0.015045196254878566,0.015674887244325246,0.014673054754083068
Requisitons per number of slots,0,all,21,-, ,0.003308350117212005,0.002855874421039379,0.0026228408519201746,0.002858079932530572,0.002897697234137952,0.0022384297381776628,0.0029269352746633345,0.0022716089327482424,0.0032129485861009726,0.002225613209747386
Requisitons per number of slots,0,all,22,-, ,0.002819691616865322,0.0027432297222976867,0.002475264128794231,0.002409622425552707,0.0027772386886079675,0.001808221019729103,0.002478727088752012,0.002204202139491618,0.0028230928999213568,0.002505480739116818
Requisitons per number of slots,0,all,23,-, ,0.002014065440618087,0.001961342989855351,0.0017038403488177092,0.0019678583142013774,0.0022150988094680416,0.0013712902900547845,0.0016434300150081833,0.0016110223588333232,0.001915670182089492,0.0014992903359076703
Requisitons per number of slots,0,all,24,-, ,0.0020272724271139433,0.0018288198148651246,0.002019117893677679,0.0020950328311055482,0.0019340288698980787,0.0013107921890229556,0.0016026838162889721,0.0015705782828793486,0.001996329979230102,0.0013793471090350568
Requisitons per number of slots,0,all,25,-, ,0.001545217420015188,0.0015107641948885811,0.001697132315948348,0.0018808441710564186,0.0015927296575631237,0.001411622357409337,0.0014396990214121275,0.0014896901309713992,0.0017005773897145315,0.0013460295460148862
Requisitons per number of slots,0,all,26,-, ,0.001373526595569056,0.0013252317499022643,0.001220861982223713,0.0011981178171498184,0.0011309718996981844,0.0010284677175410883,0.0012088038953365977,0.0011526561646882773,0.001485484597339571,0.0012194228065382385
Requisitons per number of slots,0,all,27,-, ,8.650576154785881E-4,7.885128911918472E-4,7.110514841522724E-4,8.500612445699828E-4,7.963648287815619E-4,6.990891674789097E-4,7.130584775861952E-4,5.527357047043201E-4,0.0010015258144959098,7.862944872760227E-4
Requisitons per number of slots,0,all,28,-, ,0.0010697659061643609,0.0011198208286674132,0.0013214824752641287,0.001372146103439736,0.0010841269097698572,0.001062077773669882,0.0011069383985385696,0.0010178425781750284,0.001236783556156023,0.001099479579665625
Requisitons per number of slots,0,all,29,-, ,5.216759665863242E-4,4.903357474638377E-4,5.768908267650511E-4,8.09900870810771E-4,6.491377175782478E-4,4.839848082546298E-4,5.364916164696135E-4,3.842187215627591E-4,7.057732249803392E-4,5.197539831146591E-4
Requisitons per number of slots,0,all,30,-, ,7.395912437679533E-4,7.222513036967339E-4,9.592487003186315E-4,0.00112449046525793,6.759062832515777E-4,7.797533021880146E-4,7.130584775861952E-4,8.695476330104548E-4,9.746392154490398E-4,7.129958486316477E-4
Requisitons per number of slots,0,all,31,-, ,3.1036418265262326E-4,3.511864137241E-4,3.2198557772933085E-4,4.2168392447172374E-4,4.082206265182796E-4,2.8904648270762615E-4,2.444771923152669E-4,3.1681192830613467E-4,5.175670316522488E-4,2.4654996634926134E-4
Requisitons per number of slots,0,all,32,-, ,4.3583055436325816E-4,3.843172074716566E-4,3.689418078148583E-4,4.95311276363612E-4,3.4129921233495505E-4,2.957684939333849E-4,2.784323579146095E-4,3.302932869574596E-4,5.713402297459889E-4,4.198012940541477E-4
Requisitons per number of slots,0,all,33,-, ,2.707432231650543E-4,3.776910487221453E-4,3.0856951199060873E-4,4.7523108948400615E-4,2.81069939569963E-4,2.419924041273149E-4,1.833578942364502E-4,2.628864937008352E-4,4.16742285226486E-4,2.3988645374522726E-4
Requisitons per number of slots,0,all,34,-, ,2.971571961567669E-4,5.234665412113944E-4,4.1589803790038573E-4,5.62245232628965E-4,3.2791492949829014E-4,4.167646959970423E-4,3.055964903940837E-4,2.7636785235216006E-4,5.310103311756837E-4,3.9314724363801135E-4
Requisitons per number of slots,0,all,35,-, ,1.5188034470234755E-4,2.3191555623289624E-4,2.7502934764380343E-4,1.6064149503684715E-4,2.0076424254997357E-4,2.6215843780459116E-4,1.561937617569761E-4,1.2807290718758635E-4,2.688659904687006E-4,1.6658781510085226E-4
Requisitons per number of slots,0,all,36,-, ,1.2546637171063492E-4,2.584201912309415E-4,1.8111688747274863E-4,1.2717451690417064E-4,2.0745638396830603E-4,1.6132826941820993E-4,1.0865652991789641E-4,1.6177630381589858E-4,1.5459794451950286E-4,1.4659727728875E-4
Requisitons per number of slots,0,all,37,-, ,2.1131178393370094E-4,1.7890628623680566E-4,2.0794901895019287E-4,1.9410847316952363E-4,2.2753280822330338E-4,1.4116223574093368E-4,2.105220267159243E-4,2.1570173842119808E-4,2.0164949285152547E-4,1.9990537812102272E-4
Requisitons per number of slots,0,all,38,-, ,1.0565589196685047E-4,1.921586037358283E-4,1.9453295321147075E-4,1.0040093439802946E-4,1.3384282836664905E-4,1.3444022451517495E-4,5.4328264958948207E-5,1.3481358651324881E-4,1.2098969571091529E-4,1.5992430249681818E-4
Requisitons per number of slots,0,all,39,-, ,1.9810479743784462E-4,2.252893974833849E-4,2.817373805131645E-4,2.945094075675531E-4,3.4799135375328754E-4,2.419924041273149E-4,2.3089512607552988E-4,2.4266445572384784E-4,2.0164949285152547E-4,1.9990537812102272E-4
Requisitons per number of slots,0,all,40,-, ,4.622445273549708E-5,1.7228012748729435E-4,1.0732852590977696E-4,5.354716501228238E-5,1.539192526216464E-4,1.0755217961213996E-4,2.0373099359605578E-5,1.011101898849366E-4,1.277113454726328E-4,9.995268906051136E-5
Requisitons per number of slots,1,all,2,-, ,0.1740669723495901,0.1709964252793453,0.16881078863023877,0.1667233468436575,0.1637725684008994,0.16142921513325878,0.16177065767284993,0.163961578515876,0.17104336509045426,0.16348743077470235
Requisitons per number of slots,1,all,3,-, ,0.12201750729470613,0.12314800242811215,0.12265856336434916,0.11822555737056013,0.11801242236024845,0.11990231582694993,0.12055649241146711,0.11466065453900866,0.1281966049365327,0.12124941430176302
Requisitons per number of slots,1,all,4,-, ,0.0791941086563846,0.08860923132264664,0.08589981035610908,0.08443488005173692,0.08100692357354349,0.08631920918097717,0.08601461495222035,0.07763510668941526,0.08687666555864175,0.08538492370398387
Requisitons per number of slots,1,all,5,-, ,0.08438516048353481,0.089137570538906,0.0892989830207721,0.08886150895639715,0.08500300540973753,0.08816608534570518,0.08850477796514895,0.08175090292703463,0.08916971373518956,0.08861402627315272
Requisitons per number of slots,1,all,6,-, ,0.07196887592052244,0.07283774365430877,0.0758741917954064,0.07764998411096678,0.07314276809367974,0.07413650194978945,0.07681843732433952,0.07184640269437859,0.07448744457527902,0.07445565346987394
Requisitons per number of slots,1,all,7,-, ,0.04441850771154648,0.04534162188898132,0.04776031673856869,0.04757232297665706,0.044034818228366614,0.044914693234981616,0.04607644744238336,0.04552303294852762,0.0425368887787124,0.04431548106289411
Requisitons per number of slots,1,all,8,-, ,0.039616506877865776,0.042205310371186404,0.0422761703024321,0.043820281096510545,0.041096195373895236,0.04174385162686426,0.043277121978639685,0.041130265227892135,0.04002974765202008,0.04227753346242217
Requisitons per number of slots,1,all,9,-, ,0.047486452688620256,0.05032150003372378,0.048076389890095265,0.04977448723023488,0.04827021972884526,0.04775732492225875,0.05097807757166948,0.048752520440495446,0.04434541080493315,0.04984221430627925
Requisitons per number of slots,1,all,10,-, ,0.036631929970821174,0.03723105285640414,0.03753507302953343,0.038540661987299926,0.036810703711124465,0.038461752418462086,0.0397920179876335,0.03872061332565199,0.03504926954865826,0.03751291358763457
Requisitons per number of slots,1,all,11,-, ,0.04657496178963457,0.04783156096135255,0.047161441293570965,0.0462788999213911,0.04597163783699548,0.04783520524245813,0.04981450252951096,0.047218098424586206,0.04631168553126039,0.0464437532107554
Requisitons per number of slots,1,all,12,-, ,0.02743921078227039,0.028479732008363498,0.02828022934711486,0.02866158589276854,0.027861261381597988,0.028203801672201732,0.028757729061270377,0.027813476324477632,0.026479917517873944,0.026363477269263122
Requisitons per number of slots,1,all,13,-, ,0.023454217034875643,0.02483194316418984,0.024470716099768215,0.024168055795594556,0.02394866314922416,0.0242485939820764,0.025193929173693085,0.025176707806164277,0.024051652741234865,0.023258570952754618
Requisitons per number of slots,1,all,14,-, ,0.02154786716687509,0.02188673306504193,0.021858953742417017,0.020940073256805802,0.02168347469890247,0.022457346617490808,0.023102866779089376,0.02260641244377479,0.021600851864580575,0.02165531023659386
Requisitons per number of slots,1,all,15,-, ,0.020569681811866056,0.01967220486072079,0.020860828000754138,0.02112962663559478,0.02147754847614595,0.020549278772606153,0.020342889263631255,0.021703485409142274,0.019792329838359823,0.019939143836196434
Requisitons per number of slots,1,all,16,-, ,0.017179380297346118,0.01596258908698487,0.015764841575264227,0.016251414681466698,0.01765956499476836,0.017055790123662824,0.016756604834176504,0.01753229487491968,0.016980951361462143,0.016083414719514053
Requisitons per number of slots,1,all,17,-, ,0.014378213144365708,0.012921828278513455,0.013230711220042365,0.013803946055338436,0.01511609786504597,0.014652625957510722,0.014131534569983136,0.01562673107176885,0.014901996135058847,0.014446282298082296
Requisitons per number of slots,1,all,18,-, ,0.017701820202862303,0.015383664201083657,0.01603100843970766,0.015565677458200693,0.01881720430107527,0.016660825642651714,0.015930297920179876,0.017936673240123196,0.01655839948617692,0.017235052698728118
Requisitons per number of slots,1,all,19,-, ,0.011126858413227733,0.009847343690280806,0.010130976277878206,0.010397560336512998,0.012934393018544491,0.011248143388795246,0.010376616076447442,0.012352928142518446,0.011684967857887354,0.011589768486894473
Requisitons per number of slots,1,all,20,-, ,0.019185771849381687,0.017896085793295713,0.01847641650678171,0.019228517748328865,0.02101560586834079,0.019242001969259525,0.019258010118043845,0.0200361170813853,0.019228927337979526,0.020238343899423618
Requisitons per number of slots,1,all,21,-, ,0.007997776851465889,0.007340542728028958,0.008151360223580166,0.008128494890421422,0.009672966895968298,0.008872793622714351,0.007414277684092187,0.009810329928430568,0.008834151205963052,0.009032454738933831
Requisitons per number of slots,1,all,22,-, ,0.008331249131582603,0.006952719260774748,0.008206811653672548,0.007303380182751757,0.009110843963578887,0.008505643541774447,0.0074761101742552,0.009577673882697037,0.008580620080791919,0.009263911391619011
Requisitons per number of slots,1,all,23,-, ,0.007041822981797972,0.005755525079250883,0.0065709944659472766,0.006812771437650876,0.008832565284178187,0.00714830081829965,0.0062563237774030354,0.008608273692140657,0.006879144529643422,0.007587261980704418
Requisitons per number of slots,1,all,24,-, ,0.0063026260942059195,0.005693698149688617,0.005506327008173541,0.00571447686055004,0.007001491573721588,0.0061747968158074795,0.005919055649241146,0.007705346657508143,0.0057523395288828294,0.0060969069487803364
Requisitons per number of slots,1,all,25,-, ,0.005541197721272753,0.004614537197329077,0.004957357850258958,0.0051402416248069625,0.006689819452792805,0.005462748173984636,0.0048960089938167506,0.006885511067780461,0.004642436603133644,0.005741254043434817
Requisitons per number of slots,1,all,26,-, ,0.005685702375989996,0.005238427122911936,0.005029444709379055,0.0052127179166968655,0.0065451145395044414,0.0059800960153090455,0.004834176503653738,0.0072621922846823695,0.005442468153673666,0.0058654502960951566
Requisitons per number of slots,1,all,27,-, ,0.004540780880922607,0.003670271364014479,0.0032328183743858753,0.003673990488880464,0.004107393307954317,0.0041499084906237655,0.0033501967397414276,0.004991026123950278,0.0038424050525936236,0.004002506506190054
Requisitons per number of slots,1,all,28,-, ,0.004618591079616507,0.003855752152701275,0.003953686965586843,0.00408097274333915,0.00461386050446359,0.004366860811179164,0.0036537380550871277,0.005666836542509583,0.004112838252776166,0.004075895200943891
Requisitons per number of slots,1,all,29,-, ,0.003923857162706683,0.002995795768789766,0.0028668389357761536,0.002742948893064019,0.0033449097263964023,0.003443422728815162,0.002388982574480045,0.003999468214752609,0.002862084701931907,0.003008936484907333
Requisitons per number of slots,1,all,30,-, ,0.004362928998193692,0.0030238989185907956,0.0031940023733212078,0.0033394845263116815,0.0036732785680892274,0.0037493811295984157,0.00268690275435638,0.004403846579956128,0.0036959204024947464,0.003319427116558183
Requisitons per number of slots,1,all,31,-, ,0.0033402806725024315,0.0023775264731671127,0.001996251483325755,0.0023526919367337722,0.002677040895834725,0.00303176960776133,0.0017425519955030916,0.003129777758082028,0.002321218301566822,0.00235408351633463
Requisitons per number of slots,1,all,32,-, ,0.0031124079477560093,0.0020065648957935207,0.002023977198371946,0.0022579152473392837,0.0023764999220819696,0.002503296006408438,0.0017762788083192805,0.0029192794309897854,0.0020733212013994916,0.0023145665268517945
Requisitons per number of slots,1,all,33,-, ,0.002651104626927887,0.0017986015872659008,0.001469462897448125,0.0018565080922567445,0.0021483114049733964,0.0021639603255397383,0.0015401911186059584,0.0024484279098624007,0.0016507693261142693,0.0019984306109891103
Requisitons per number of slots,1,all,34,-, ,0.0029901347783798807,0.002540524742013085,0.001835442336057847,0.0023303915392291867,0.002537901556134375,0.002481044486351474,0.002152894884766723,0.0026478473776339988,0.002321218301566822,0.002783125116433987
Requisitons per number of slots,1,all,35,-, ,0.0021175489787411423,0.0017311540277434295,0.001275382892124788,0.001583328222825572,0.0015583606046439145,0.0015576064039874724,0.0014165261382799326,0.0017836963506237399,0.0014986506510115893,0.001637132421431757
Requisitons per number of slots,1,all,36,-, ,0.0019563707100180633,0.0014501225297331324,0.0010702126007829742,0.0014049250427888877,0.0016474097820521384,0.001234959363161496,0.001101742551995503,0.001473488289645698,0.0013239958758936973,0.0016089060003725887
Requisitons per number of slots,1,all,37,-, ,0.0022620536334583856,0.001393916230131073,0.0010147611706905922,0.001276697757137521,0.0015305327367038447,0.0012683366432469417,0.0011691961776278809,0.001407015133721832,0.001346531975908909,0.0013605134950519084
Requisitons per number of slots,1,all,38,-, ,0.0015450882312074475,0.0011971941815238651,0.0011256640308753563,0.0010313933845870803,0.0013635655290634252,0.001045821442677303,9.218662169758291E-4,0.0013294631184773216,0.0013127278258860914,0.0014226116213820784
Requisitons per number of slots,1,all,39,-, ,0.0017396137279421982,0.0011747116616830414,0.001142299459903071,0.0010927194777246903,0.0016641065028161802,0.0011570790429621225,0.001045531197301855,0.0010691099244421794,0.001346531975908909,0.001253253095027069
Requisitons per number of slots,1,all,40,-, ,9.948589690148672E-4,6.463724454236831E-4,9.204937395335426E-4,6.355613288806873E-4,0.0012689507780671875,7.176115218370855E-4,8.038223721191681E-4,8.973876049721921E-4,8.338357005628391E-4,8.806643370460486E-4
Requisitons per number of slots,2,all,2,-, ,0.1463491101380514,0.1520671720504414,0.14188923235175263,0.15120568272838414,0.1483414916248425,0.15133247737450287,0.1486433160229192,0.14556358830436453,0.13789633399204335,0.14050763313333783
Requisitons per number of slots,2,all,3,-, ,0.10555549749709998,0.10635401457957716,0.10685252147809156,0.11142553012098984,0.10866534481690315,0.10869633294710801,0.11241246139356727,0.10590942359030524,0.11101783731079468,0.1093797723260738
Requisitons per number of slots,2,all,4,-, ,0.07291851727993813,0.07964730516831982,0.0782605501120482,0.07950233969900089,0.07671375756449181,0.07595590768170858,0.08655733219684414,0.07773395746562972,0.0776530457951186,0.08088688260660244
Requisitons per number of slots,2,all,5,-, ,0.07174805881553784,0.07298101953122971,0.07344798811816755,0.07488617680536233,0.07342978705826465,0.0715612897838182,0.076244745052852,0.07480636277953001,0.0736590732523763,0.07361871088310357
Requisitons per number of slots,2,all,6,-, ,0.06161105247207098,0.06132671034651176,0.06227990532320789,0.06249736520382783,0.06314930706156928,0.05919686009248531,0.06570065085052536,0.06397005007450624,0.06303802616417,0.06407276454540278
Requisitons per number of slots,2,all,7,-, ,0.04521418344846325,0.046404206566525164,0.04366993277108054,0.04291029045993002,0.044658900799306026,0.04017787242038017,0.04415997137730915,0.043919185749564285,0.04507557784857317,0.045674557775235415
Requisitons per number of slots,2,all,8,-, ,0.04120640826009259,0.0406420001974426,0.04280398650173452,0.04064436575186543,0.040409360348637874,0.03886783786887128,0.04046111996800993,0.04081256548913473,0.04167079446683595,0.04325183386740246
Requisitons per number of slots,2,all,9,-, ,0.043176331657766305,0.04216438655104151,0.04494523545866287,0.04429619324649045,0.04180866224673152,0.04210377978893308,0.04321289704775885,0.042250035541841965,0.04323501347835382,0.04382645428143976
Requisitons per number of slots,2,all,10,-, ,0.03730836355275946,0.03747252690155408,0.04024288480815354,0.0390687576409089,0.03781729557799946,0.03809538721698556,0.03767251221988961,0.03868532042945076,0.0385788548874023,0.039379617023259185
Requisitons per number of slots,2,all,11,-, ,0.04364660514792714,0.044985737370168505,0.04584791884246601,0.043911513005353904,0.04388954292913646,0.045282309836219586,0.044060002420301066,0.044372015143457406,0.04390241358993477,0.044727210606146886
Requisitons per number of slots,2,all,12,-, ,0.028540375591760807,0.03152326964943547,0.03152569236340354,0.03047405252729649,0.029111675651114277,0.030496142966001734,0.029259335259051136,0.030529125881306043,0.029892225310106418,0.03130904742430282
Requisitons per number of slots,2,all,13,-, ,0.025588103125751133,0.026436524802427506,0.027022771762804196,0.026442814383879264,0.024676250077452135,0.02614327915740248,0.025813037004298666,0.025511144342002034,0.025653191788893002,0.027167639034844773
Requisitons per number of slots,2,all,14,-, ,0.02341961981000951,0.024758262712965225,0.02506520837816136,0.023217823869145483,0.02377780531631452,0.02377373459013142,0.02297707553970083,0.024858227541504973,0.024047260270401327,0.023404134160924777
Requisitons per number of slots,2,all,15,-, ,0.023707009165107797,0.023708699424818534,0.02462436300467611,0.022074322330424518,0.02228556085672388,0.023037818766375433,0.02152489490105704,0.02440539814761185,0.023734416468097753,0.023787214436949644
Requisitons per number of slots,2,all,16,-, ,0.019667882410726416,0.019396137399265306,0.019570385687220207,0.018680704860671977,0.01871759919036702,0.018627543085000888,0.01931505479877301,0.01944533664706161,0.01931289072887392,0.019428382107045054
Requisitons per number of slots,2,all,17,-, ,0.017144081346863276,0.017385340406627835,0.017518355436830533,0.016203996458833945,0.017669413635706465,0.01805864361840938,0.017447213759937703,0.01750238261977601,0.018306576498130757,0.017197198337224533
Requisitons per number of slots,2,all,18,-, ,0.021596003720385833,0.021474480544110237,0.022063261311095133,0.019945407023312677,0.021826011524877627,0.022061816929195503,0.02177218653155073,0.022009614726433126,0.023113942926862332,0.02189252009877259
Requisitons per number of slots,2,all,19,-, ,0.01466730763201622,0.014714669465502102,0.01489952399195982,0.012878883689557776,0.015247743561145879,0.014112882180398544,0.013906208072230202,0.01482226446289695,0.015464911960539968,0.014205030775841095
Requisitons per number of slots,2,all,20,-, ,0.022123755081566325,0.021048420199417026,0.02092965892213306,0.020161460309430463,0.02149554908399942,0.021059718786208624,0.020814589153894315,0.021114486854783933,0.021544509851972742,0.02112118278623603
Requisitons per number of slots,2,all,21,-, ,0.012002424521104829,0.012277812128171422,0.011692898715775443,0.011250579655157878,0.01276927525455935,0.012270482990427874,0.011512214628089172,0.011931527983276905,0.012002773881713759,0.012056675173809733
Requisitons per number of slots,2,all,22,-, ,0.012399544357240644,0.01209595710299749,0.011283542297539138,0.01165106867332743,0.012407831959848813,0.012176536289522855,0.010880831741722307,0.011615600499165425,0.012336473937504236,0.012035968131862444
Requisitons per number of slots,2,all,23,-, ,0.011950171911086958,0.010771013348158848,0.010207669659866801,0.011150457400615488,0.011736580126814961,0.011790310963579995,0.01044412524531856,0.011094320150381483,0.01128323313641554,0.010317283650237355
Requisitons per number of slots,2,all,24,-, ,0.010001149557420394,0.009066771969386005,0.009299738116855513,0.01018085240925762,0.01013590267881116,0.010631634985751417,0.008528930490005734,0.009293533490946046,0.010156995448122676,0.009168042822162747
Requisitons per number of slots,2,all,25,-, ,0.009274838278171995,0.007544385615787095,0.008197624683142387,0.008352303865772943,0.009289092674060764,0.009410327873986159,0.007534502443977922,0.008187787296555863,0.008764840527871775,0.00852612452179675
Requisitons per number of slots,2,all,26,-, ,0.010137006343466856,0.00876541221338349,0.009546401599638927,0.00908477720163568,0.00962471859057769,0.010375891188843307,0.008281638859512046,0.009414639026522112,0.009427026576081006,0.009411350565043407
Requisitons per number of slots,2,all,27,-, ,0.0076132052796037165,0.006333750733914923,0.0061770833880016585,0.006281354074448801,0.007487039676146808,0.007155607052265681,0.005903429987530188,0.007208412095810275,0.006997273044856587,0.006056809769582391
Requisitons per number of slots,2,all,28,-, ,0.008464922822895004,0.00632855487605281,0.006749132741690852,0.0068610092323257875,0.007404424065927257,0.007787137652793871,0.006508505253631767,0.007603321450949625,0.007320544973903613,0.006802263279684839
Requisitons per number of slots,2,all,29,-, ,0.0062703132021444475,0.005003611121214168,0.005017240202998798,0.005180009274482526,0.005932833508891505,0.005683775404753703,0.004703802503433144,0.006055276778803372,0.0055894759344905075,0.004938629504428718
Requisitons per number of slots,2,all,30,-, ,0.00688166873935353,0.005242620582871335,0.005426596621235102,0.005775473209392521,0.0057108040564264615,0.005996931074437103,0.005030016994722691,0.005981560365844026,0.005855393166448545,0.005233704852177604
Requisitons per number of slots,2,all,31,-, ,0.006197159548119428,0.0045671590607967326,0.00438746109801987,0.004826946587411998,0.004394117768552368,0.004921763275190764,0.0041934346702865955,0.005154883449085653,0.00506285553394616,0.00411034782653711
Requisitons per number of slots,2,all,32,-, ,0.005068503171733428,0.003751409376445098,0.004413701894060658,0.004400109607520762,0.004073982278951608,0.004483345337634005,0.0034199906344871854,0.004570417603479415,0.0044110976124803825,0.003991282335340191
Requisitons per number of slots,2,all,33,-, ,0.004410120285508261,0.0036267087877544023,0.0035792445799635777,0.003704523418068378,0.003676394654770019,0.004206724496080335,0.0030622069988792953,0.004043871796626948,0.003785410007873236,0.003427015442276532
Requisitons per number of slots,2,all,34,-, ,0.0060351764570640305,0.004707447223073765,0.00494376597408459,0.004674128409426247,0.005018898320837723,0.005287111556488064,0.004435464776727227,0.004975857874755814,0.005339200892647649,0.004276004162115431
Requisitons per number of slots,2,all,35,-, ,0.003736061616277733,0.0030499685650599343,0.0031541436841028008,0.0030089372286159943,0.0032426627011173763,0.0038309376924602553,0.0028833151810753505,0.003269849460553821,0.003295288050930971,0.003007697842843905
Requisitons per number of slots,2,all,36,-, ,0.00360020483023127,0.002836938392713329,0.003007195226274384,0.0028350406812528983,0.0030464506268459424,0.003481247194647126,0.0022361477225493137,0.002901267395757094,0.00279995203061698,0.0030284048847911953
Requisitons per number of slots,2,all,37,-, ,0.003171733428084733,0.002805763245540655,0.002834005972405179,0.002698031280300156,0.0027882768449098458,0.003084583346381486,0.0024939624011491167,0.002532685330960367,0.0025288207352872167,0.002541789399029875
Requisitons per number of slots,2,all,38,-, ,0.002654432588907816,0.0024420531951927925,0.0025191164199157147,0.0026189873951351123,0.0027108247103290167,0.0031106796521884364,0.0020099021882678536,0.0021851650984377386,0.002341114453905073,0.002484845033674827
Requisitons per number of slots,2,all,39,-, ,0.002706685198925686,0.002530382778848702,0.0024036569173362444,0.0027928839424982083,0.0027727864179936798,0.003298573053998476,0.0022414092466023707,0.002095652311272819,0.0022472613132140007,0.002169062643978651
Requisitons per number of slots,2,all,40,-, ,0.002236411708764853,0.001761395815256078,0.0017004035834431073,0.0022448463386872393,0.0020860441580436624,0.002374763828432447,0.001741564461561936,0.001663884749653796,0.001658072152208938,0.0015789119484808797
Requisitons per number of slots,3,all,2,-, ,0.1268944323209674,0.12345466946219719,0.12390604566944975,0.12417077906318259,0.11791420854896872,0.11546112477258642,0.11714723709822195,0.12797789735636025,0.12139108600125549,0.11670222676322986
Requisitons per number of slots,3,all,3,-, ,0.10433141804640733,0.09921438856190164,0.103882909164068,0.10069472534584581,0.09882261820339887,0.09901237529738699,0.10649702984276825,0.09936714226582019,0.1000225988700565,0.10120102974026104
Requisitons per number of slots,3,all,4,-, ,0.07961620853270336,0.07857124813701467,0.08045971230258525,0.07804789256532643,0.07265466652584356,0.08252863911713548,0.07850997952659022,0.0760975269176487,0.08243063402385437,0.08040588594725086
